,Intent_prob
275,0.7332513439043555
276,0.7388278931286663
277,0.7362863435948221
278,0.7304513122132894
279,0.7257792834336712
280,0.7233836500099965
281,0.7152830445633376
282,0.7229786070146973
283,0.7003801096656928
284,0.697894441437345
285,0.6874803283608316
286,0.685618598242024
287,0.6931366616638952
288,0.6860025832889556
289,0.6836621314028988
290,0.6847852805102148
291,0.6903243239125137
292,0.6912782532535935
293,0.6969861249815625
294,0.7023332367695574
295,0.7058198448463415
296,0.7076499303634588
297,0.7162170872513633
298,0.7226620541248843
299,0.7366907765349731
300,0.7132454535572791
301,0.690683382726371
302,0.7122406878551835
303,0.7578963976703528
304,0.708072652440205
305,0.7240510411818742
306,0.7264448216450139
307,0.7067631474072084
308,0.7082608619832857
309,0.7109816026186798
310,0.702513101397028
311,0.7101350506446871
312,0.746738617987512
313,0.7375558063020367
314,0.7312719017268546
315,0.7239637845762626
316,0.7189215914950748
317,0.716898948155458
318,0.7197778641063665
319,0.7205025632748484
320,0.7144403777198579
321,0.7135711402730334
322,0.7127664004292689
323,0.7149153193680421
324,0.7138076157879168
325,0.719540898013989
326,0.7223383933875327
327,0.723762256948888
328,0.7302737726278078
329,0.7339170126329468
330,0.7327886832896959
331,0.7130064212673812
332,0.7446470681207971
333,0.7307102375778567
334,0.7037681322058543
335,0.7010204605050034
336,0.6867153389388974
337,0.6755310662695846
338,0.6848563964123559
339,0.7016999597956817
340,0.6997632407863507
341,0.6811081526038613
342,0.6440845656770309
343,0.6797078292638907
344,0.6851001985387232
345,0.6843388341476216
346,0.6821115393629984
347,0.6904580218003576
348,0.6920023022152135
349,0.6955704009012793
350,0.707131260620332
351,0.7121980898220481
352,0.4881818
353,0.48425821
354,0.4051085085
355,0.59871
356,0.6926484
357,0.54841878178
358,0.448941871
359,0.4841518187
360,0.4589784181
361,0.47418717817718
362,0.47451787817
363,0.5984987417178
364,0.641778717
365,0.618481778
366,0.6847177718
367,0.6040454
368,0.605401451
369,0.6414177877
370,0.518717887
371,0.51887181787
372,0.8167178187
373,0.81475178877
374,0.865115415581
375,0.8145717
376,0.515178187
377,0.64877818
378,0.6414177877
379,0.518717887
380,0.5887181787
381,0.8167178187
382,0.81475178877
383,0.865115415581
384,0.8145717
385,0.515178187
386,0.6877818
387,0.6414177877
388,0.518717887
389,0.5887181787
390,0.8167178187
391,0.81475178877
392,0.865115415581
393,0.8145717
394,0.515178187
395,0.6877818
396,0.6414177877
397,0.518717887
398,0.5887181787
399,0.8167178187
400,0.81475178877
401,0.865115415581
402,0.8145717
403,0.515178187
404,0.6877818
405,0.6414177877
406,0.518717887
407,0.5887181787
408,0.8167178187
409,0.81475178877
410,0.865115415581
411,0.8145717
412,0.515178187
413,0.6877818
414,0.6414177877
415,0.518717887
416,0.5887181787
417,0.8167178187
418,0.81475178877
419,0.865115415581
420,0.8145717
421,0.515178187
422,0.6877818
423,0.78
424,0.791516171
425,0.756529178871
426,0.765891871
427,0.75419181
428,0.78
429,0.791516171
430,0.756529178871
431,0.765891871
432,0.75419181
433,0.78
434,0.791516171
435,0.756529178871
436,0.765891871
437,0.75419181
438,0.78
439,0.791516171
440,0.756529178871
441,0.765891871
442,0.75419181
443,0.78
444,0.791516171
445,0.756529178871
446,0.765891871
447,0.75419181
448,0.65218717
449,0.6010540454545
450,0.6784718778
451,0.6010545
452,0.598411974
453,0.57841718
454,0.791516171
455,0.756529178871
456,0.765891871
457,0.75419181
458,0.78
459,0.791516171
460,0.756529178871
461,0.765891871
462,0.78
463,0.791516171
464,0.756529178871
465,0.765891871
466,0.75419181
467,0.8561445151
468,0.84145178
469,0.811417817
470,0.8561445151
471,0.84145178
472,0.811417817
473,0.8561445151
474,0.84145178
475,0.811417817
