people/person_id/0,people/pose_keypoints_2d/0,people/pose_keypoints_2d/1,people/pose_keypoints_2d/2,people/pose_keypoints_2d/3,people/pose_keypoints_2d/4,people/pose_keypoints_2d/5,people/pose_keypoints_2d/6,people/pose_keypoints_2d/7,people/pose_keypoints_2d/8,people/pose_keypoints_2d/9,people/pose_keypoints_2d/10,people/pose_keypoints_2d/11,people/pose_keypoints_2d/12,people/pose_keypoints_2d/13,people/pose_keypoints_2d/14,people/pose_keypoints_2d/15,people/pose_keypoints_2d/16,people/pose_keypoints_2d/17,people/pose_keypoints_2d/18,people/pose_keypoints_2d/19,people/pose_keypoints_2d/20,people/pose_keypoints_2d/21,people/pose_keypoints_2d/22,people/pose_keypoints_2d/23,people/pose_keypoints_2d/24,people/pose_keypoints_2d/25,people/pose_keypoints_2d/26,people/pose_keypoints_2d/27,people/pose_keypoints_2d/28,people/pose_keypoints_2d/29,people/pose_keypoints_2d/30,people/pose_keypoints_2d/31,people/pose_keypoints_2d/32,people/pose_keypoints_2d/33,people/pose_keypoints_2d/34,people/pose_keypoints_2d/35,people/pose_keypoints_2d/36,people/pose_keypoints_2d/37,people/pose_keypoints_2d/38,people/pose_keypoints_2d/39,people/pose_keypoints_2d/40,people/pose_keypoints_2d/41,people/pose_keypoints_2d/42,people/pose_keypoints_2d/43,people/pose_keypoints_2d/44,people/pose_keypoints_2d/45,people/pose_keypoints_2d/46,people/pose_keypoints_2d/47,people/pose_keypoints_2d/48,people/pose_keypoints_2d/49,people/pose_keypoints_2d/50,people/pose_keypoints_2d/51,people/pose_keypoints_2d/52,people/pose_keypoints_2d/53,people/pose_keypoints_2d/54,people/pose_keypoints_2d/55,people/pose_keypoints_2d/56,people/pose_keypoints_2d/57,people/pose_keypoints_2d/58,people/pose_keypoints_2d/59,people/pose_keypoints_2d/60,people/pose_keypoints_2d/61,people/pose_keypoints_2d/62,people/pose_keypoints_2d/63,people/pose_keypoints_2d/64,people/pose_keypoints_2d/65,people/pose_keypoints_2d/66,people/pose_keypoints_2d/67,people/pose_keypoints_2d/68,people/pose_keypoints_2d/69,people/pose_keypoints_2d/70,people/pose_keypoints_2d/71,people/pose_keypoints_2d/72,people/pose_keypoints_2d/73,people/pose_keypoints_2d/74,time
-1,482.195,147.415,0.878494,483.638,264.866,0.744536,383.791,263.372,0.651588,348.582,427.878,0.397714,329.46,536.551,0.121091,580.545,266.331,0.64235,607.035,416.095,0.431167,636.377,524.783,0.365825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,463.175,135.678,0.947301,498.425,135.663,0.927176,439.671,157.681,0.928069,521.844,160.557,0.870765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-1,482.209,148.828,0.860735,480.753,264.874,0.738665,383.826,263.38,0.646064,348.61,424.929,0.414803,332.359,529.209,0.162497,579.088,266.358,0.617942,607.042,423.473,0.474557,639.33,536.546,0.246709,485.122,536.561,0.0537457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,464.522,135.69,0.943927,499.764,137.059,0.919804,439.666,157.637,0.923176,521.825,160.566,0.87439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1
-1,480.74,148.807,0.862269,482.182,264.861,0.739178,383.808,263.416,0.652709,350.038,420.531,0.4497,328.023,536.552,0.180014,579.123,266.311,0.638287,609.977,427.842,0.431405,640.818,536.571,0.13135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,463.15,137.06,0.934678,498.414,137.08,0.917097,439.645,157.703,0.932708,521.821,160.623,0.863285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2
-1,480.729,148.883,0.843311,480.728,264.874,0.736886,383.8,264.809,0.644962,350.021,420.527,0.487075,330.96,536.55,0.289311,577.665,266.295,0.637508,609.971,420.534,0.549341,640.768,536.56,0.194023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,463.131,137.089,0.928702,498.377,137.085,0.915213,439.58,157.674,0.913235,520.406,159.168,0.869888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3
-1,479.274,147.426,0.882096,480.753,264.895,0.738138,382.366,263.42,0.66028,350.037,424.934,0.468763,330.94,536.553,0.268121,579.121,266.319,0.645768,607.071,420.529,0.439811,640.804,536.563,0.16006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,463.102,137.054,0.921991,498.38,137.053,0.920851,439.611,159.053,0.922262,521.795,159.166,0.871991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4
-1,477.835,147.444,0.880643,482.191,264.891,0.731423,382.395,263.431,0.655468,350.013,423.463,0.45419,329.462,536.549,0.238087,577.676,264.911,0.645358,608.482,417.578,0.473905,640.816,536.559,0.167144,489.544,536.566,0.0700306,0,0,0,0,0,0,0,0,0,554.164,536.557,0.0849715,0,0,0,0,0,0,463.048,137.061,0.904185,498.348,137.052,0.916224,439.595,159.049,0.91314,520.411,159.17,0.875176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5
-1,477.827,148.877,0.851559,480.751,264.866,0.732536,382.376,263.396,0.662949,348.582,423.444,0.413594,330.913,536.555,0.206151,579.124,266.337,0.626224,611.451,429.335,0.416046,640.783,536.566,0.126202,486.582,536.566,0.0556235,0,0,0,0,0,0,0,0,0,554.162,536.554,0.0636919,0,0,0,0,0,0,463.04,137.075,0.890971,498.328,137.053,0.903412,439.596,157.694,0.916156,520.396,160.574,0.856693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6
-1,477.82,147.425,0.887274,479.298,264.9,0.72891,382.371,263.429,0.67081,350.017,422.001,0.386919,328,536.556,0.16587,579.113,266.355,0.63227,608.481,424.94,0.453272,639.339,536.563,0.196128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,461.634,135.696,0.896429,498.325,135.696,0.905027,439.635,159.081,0.933488,520.395,159.152,0.869865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7
-1,477.784,148.828,0.880822,480.749,264.912,0.724534,382.374,264.802,0.661951,348.557,429.346,0.360631,330.92,536.552,0.163805,579.116,267.779,0.623574,605.621,426.399,0.39854,636.418,536.563,0.169236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,461.618,135.657,0.907893,498.3,135.658,0.923702,439.577,157.656,0.92019,520.401,159.133,0.882559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8
-1,477.81,147.397,0.904276,477.831,264.884,0.73822,382.338,263.416,0.673923,350.011,423.461,0.456748,327.993,536.549,0.186331,577.669,267.774,0.60544,604.128,417.607,0.426008,634.934,536.561,0.191877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,461.649,135.629,0.915929,498.326,135.658,0.925363,439.598,157.679,0.926959,520.367,159.133,0.859053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9
