,x_angle,y_angle,z_angle,classification
0,1.552395291999338,1.6365632986091343,0.06829986200801444,1
1,1.5324912499080123,1.67793361685076,0.11382870503289118,1
2,1.457899451726243,1.6848492794019099,0.1608280411316327,1
3,1.4085248961872872,1.5776327794694787,0.16241793295317247,1
4,1.3824569817610537,1.1134753911997743,0.5001999081499979,1
5,1.4314047913746977,1.097290636055635,0.4969038774157752,1
6,1.4323585053350019,1.0693419288246906,0.5237335555708812,1
7,1.4001094758718515,1.0826768521126247,0.5221901597975014,1
8,1.4043100803693962,1.064964110339984,0.5376175488915047,1
9,1.4087374973642979,1.0379753558820461,0.562113054095067,1
10,1.4043741667543652,1.0434545032255755,0.558367060434381,1
11,1.407014998702185,1.0354372530684008,0.5651859193805271,1
12,1.4239781126911168,1.0216143282050625,0.5729363350379013,1
13,1.4266401635411385,1.0238888793313992,0.569873306859739,1
14,1.4255926651448474,1.0160725330134568,0.5778470023008219,1
15,1.4399627124149497,1.023038486593735,0.5667189416781044,1
16,1.4433937541796753,1.0271504211810185,0.5617123909386742,1
17,1.4215647796916604,1.02745375016492,0.56800787644909,1
18,1.4160895059639251,1.0409621691186488,0.5566665038917621,1
19,1.4217826739721218,1.0438115365286311,0.5519922965452114,1
20,1.4367739467430023,1.0360748289433015,0.5548650013691414,1
21,1.4204587925173748,1.027080552498905,0.5687317692269296,1
22,1.4204332497199919,1.0353616452577203,0.5606660223926402,1
23,1.411788867309934,1.0484685131360447,0.5508627097306116,1
24,1.4233881203814065,1.0352828063877193,0.5597799392908474,1
25,1.436728827467955,0.996523022696913,0.5936957329939566,1
26,1.423079590072896,1.0079137573784802,0.5866223614996869,1
27,1.4295105846861764,1.0105647338520474,0.5820337698510561,1
28,1.4263082812386905,1.008127393968961,0.5854038813345854,1
29,1.4192663015551157,1.0322714901254004,0.5640618061973128,1
30,1.403640862996123,1.0286472687135677,0.5729809698614298,1
31,1.4297541738852286,1.0280981856566567,0.5647900278900295,1
32,1.4410890860340648,1.0104511642429808,0.5787658157494543,1
33,1.442757999588777,1.0494657700287078,0.5400077658936208,1
34,1.4913562011466779,1.0522405555769512,0.5258393403828404,1
35,1.4850600935473734,1.0318032749442918,0.547279657855884,1
36,1.4806890343516148,1.0252042160405643,0.5546768391831776,1
37,1.4569090483734162,1.0240001504258394,0.5612290211035397,1
38,1.4165062009084504,1.0035619864903476,0.5929949380272538,1
39,1.3723480534182477,0.9415511329429146,0.669606461188585,1
40,1.3397231930136784,0.9019247660049255,0.7222066434626224,1
41,1.2655354665239862,0.9335965802997499,0.7295696862482763,1
42,1.2376052364059864,0.9523549690940821,0.7283715457847099,1
43,1.2636916328634002,0.9550430366305929,0.7100903817813803,1
44,1.3166211246506585,0.9605013304188609,0.676212334399642,1
