,x_angle,y_angle,z_angle,classification
934,1.6115756195970379,1.2038568287313622,0.3694142651547891,0
935,1.6111675629838142,1.2103115424198774,0.3629455881699017,0
936,1.6150713797959637,1.2021470517154984,0.37155391961530226,0
937,1.6074780107422237,1.1969888686916133,0.3757814322865839,0
938,1.6043589358672485,1.1834861491317852,0.3889174260923411,0
939,1.6016414316492467,1.1888627637502414,0.3833066033942516,0
940,1.6007262807991236,1.1863561633871678,0.38572638067722503,0
941,1.6044297674321017,1.193317201717279,0.37912639838329765,0
942,1.6153455204658622,1.1902223921617114,0.38344072659039,0
943,1.6100364326734375,1.1910328863690278,0.3819932449792501,0
944,1.6122515302475797,1.1945959150781325,0.37870697662765873,0
945,1.6127479206449777,1.193044478642198,0.38031019926687054,0
946,1.6118754951230627,1.198542910627483,0.3747357090028723,0
947,1.6137682007088843,1.200225093394609,0.37329659338996085,0
948,1.6107343358825656,1.2005783440989093,0.37257505114647876,0
949,1.6049284284992966,1.197972579802369,0.37453706092782224,0
950,1.6068721933172008,1.1886534393760502,0.3840190797571969,0
951,1.6088884200109748,1.1899984447008527,0.38289493348186737,0
952,1.6074344628986204,1.1915462046396146,0.3811968213388853,0
953,1.6069816304706865,1.1929034002935872,0.3797973488999272,0
954,1.612098874035914,1.186195508909171,0.3870458087596386,0
955,1.6141652276463663,1.1848506889863732,0.38863314760975637,0
956,1.6116656431620915,1.187627579999491,0.3855699303762001,0
957,1.6130300340970296,1.1846591623077338,0.3886852708336103,0
958,1.6113493905219796,1.1877486834868474,0.3854125105711913,0
959,1.610345770164916,1.1737931055902215,0.39919063724646003,0
960,1.6078481425808782,1.1801376142810251,0.3926034686294385,0
961,1.6096736887233019,1.1803844457085544,0.39255353451500374,0
962,1.6085866347432065,1.175492819760388,0.3973077910572831,0
963,1.6079452882885865,1.17890925521044,0.39383721813058287,0
964,1.6124949894297869,1.177567157472552,0.3956781720860254,0
965,1.6060336083596203,1.1832783057188299,0.3892885530895462,0
966,1.6113344453368956,1.1856137618338851,0.38753534894064773,0
967,1.6125080296642618,1.1879853183363616,0.38531372842709677,0
968,1.6124910900103815,1.1876340361428008,0.3856611726192777,0
969,1.6131836569236322,1.1876606819655071,0.3857181003467007,0
970,1.6144392919977653,1.1877207400627403,0.3858131108542958,0
971,1.6103245264648312,1.182427674530888,0.39059153869667446,0
972,1.6177676366717877,1.1797804597688708,0.3941345358128045,0
973,1.6201153355770253,1.1913729986332489,0.3829424093812324,0
974,1.6139720696821171,1.1855725737874225,0.38789138420709735,0
975,1.6139299907468239,1.1870487070049247,0.38641814090815624,0
976,1.6140897402288614,1.1976839207376295,0.37586344353692663,0
977,1.6157197548934181,1.1927808232740225,0.38094612338039197,0
978,1.625143279425269,1.2010743525044854,0.3740798754912758,0
979,1.6251981268575735,1.2015368788690546,0.37363047511586794,0
980,1.62500433192971,1.1888785308075864,0.3861433063362384,0
981,1.6270833447531459,1.1888236886647907,0.3865260724316371,0
982,1.6320127295112348,1.1919446685176602,0.3842667397767292,0
983,1.6297048948565633,1.1956448433058513,0.38020760075477733,0
984,1.6237030021929968,1.199469638913487,0.37544361479893723,0
985,1.6317755428362146,1.2019475006286404,0.3743375503332419,0
986,1.6341748112433985,1.1986114643362706,0.37806831637081634,0
987,1.6334733006056494,1.1988576408584084,0.3776966039393275,0
988,1.6307870323909819,1.1918001858600424,0.384196400341993,0
989,1.6279188052991942,1.1894899460629298,0.3860016292841396,0
990,1.6403036509944604,1.192198101503022,0.38556928950508895,0
991,1.6379640404862708,1.1910731440894693,0.3862215019984347,0
992,1.6371268720294165,1.183871328800312,0.39317129684110735,0
993,1.6328196263498902,1.1857229164944592,0.39056062719853646,0
994,1.6387087238117668,1.1923742718170758,0.38508196479918555,0
995,1.6399741597777882,1.187720157227336,0.3899186486354549,0
996,1.6404588701085,1.1890039759838549,0.38874841897129503,0
997,1.640328532820328,1.1924534321230187,0.38532259966015353,0
998,1.638494427186485,1.189518983702075,0.3878567549398267,0
999,1.6353264734624913,1.1833041489624891,0.39339970627773463,0
1000,1.6395877932152,1.1848853534631372,0.3926391403823254,0
