,x_angle,y_angle,z_angle,classification
0,1.6442430716372392,1.5060994186814893,0.1569497929220217,1
1,1.6248520216585949,1.465498281930141,0.1869473700877346,1
2,1.6418028702659837,1.461460392318036,0.1907721311673309,1
3,1.610795083345769,1.4939251175016213,0.16812037481450975,1
4,1.6235537804456643,1.511968726480745,0.1492935695625876,1
5,1.6217159153418823,1.5111399885640864,0.15392264609439385,1
6,1.6207280160790383,1.5061522208096394,0.1578653582005423,1
7,1.624888275092587,1.5405140674165332,0.1304194130883649,1
8,1.6161768589503982,1.547629288945127,0.1306670660346572,1
9,1.6142514769679586,1.5599658662069196,0.11607928889869336,1
10,1.614025914313333,1.5701490253617088,0.11822068494106351,1
11,1.622165612616417,1.5602298827588006,0.1201807849641357,1
12,1.603331262623436,1.5456487203150318,0.1415931067374448,1
13,1.6394873097292968,1.5543833285765505,0.1357683784683858,1
14,1.612649188743889,1.5457759735329073,0.13285399818718308,1
15,1.6178266698615846,1.5405307848061967,0.13826109072575127,1
16,1.6378392207710926,1.587593755344058,0.11625674250066174,1
17,1.6489867427594,1.599363337457366,0.11408146814023279,1
18,1.6474560185342257,1.5741855647097462,0.1276614839981732,1
19,1.6493564113926238,1.5677631588470473,0.13316030742324655,1
20,1.6282203257642194,1.554461176707681,0.13824119400594506,1
21,1.6280781256391186,1.543645308258884,0.14773214444624344,1
22,1.6466755704925633,1.540797202003647,0.15589541967288817,1
23,1.6373494782125948,1.5492815335553063,0.15475230757706762,1
24,1.6305197710221124,1.5554334474420772,0.1468575669848697,1
25,1.6490748339416326,1.5610342007441624,0.14411948145937634,1
26,1.6357363749023974,1.5536030842947852,0.16198433740478646,1
27,1.640309724312586,1.5340188350828472,0.17705920001029193,1
28,1.644678268371219,1.4998488349928094,0.2089844486916073,1
29,1.6320302112605942,1.4449016919172015,0.24692527907632522,1
30,1.6597271803965117,1.489018979489493,0.22041204592970984,1
31,1.641488620097159,1.4570193809973035,0.23023911326904067,1
32,1.626769839727016,1.4366927492096546,0.2582852707886336,1
33,1.6308814810045384,1.441030064793723,0.2651847223100309,1
34,1.6375240333905134,1.4422410237568708,0.2820170175884131,1
35,1.6158217693518346,1.410384630306438,0.2940437640432212,1
36,1.6138573897503246,1.3897360927853595,0.31400620677339397,1
37,1.6222068155195983,1.3999635678463425,0.3039025914439125,1
38,1.6076336694774884,1.4018734052362691,0.3022793673834586,1
39,1.602179537804679,1.3930880430816936,0.30427167344715456,1
40,1.622633950330424,1.4028831557069938,0.29563223709648534,1
41,1.6353355756704653,1.4235009562680982,0.2801066204166646,1
42,1.6406837817211617,1.430248730909102,0.26832041167768544,1
43,1.6328720275825133,1.389670407137554,0.2824281341456751,1
44,1.6317261884920629,1.4338120805446932,0.24906713958432453,1
45,1.627810910360709,1.4393115850019529,0.2284725778477739,1
46,1.6384670646509134,1.4876487207089528,0.19695583231178115,1
47,1.6245328873853035,1.491681394332508,0.18151667857812392,1
48,1.6257414583880403,1.4717763644440793,0.19156871967335182,1
49,1.6211632514511962,1.470985060617668,0.19106508708836675,1
