,x_angle,y_angle,z_angle,classification
0,1.9638162510339485,1.6665528918019497,0.2138615458438607,1
1,1.910575778969204,1.6015422624484685,0.22221220846233924,1
2,1.8550929563521743,1.6158230109870517,0.17884675740828815,1
3,1.8041261451624635,1.5974091935814614,0.15113902516312716,1
4,1.787350885346416,1.6052981881114305,0.13199456529476203,1
5,1.7882636410505617,1.6187153451602114,0.12367313913947021,1
6,1.7687595952584818,1.5829644534141052,0.13212861605699847,1
7,1.7630058872628025,1.599288984378493,0.11619348901263436,1
8,1.738037943940128,1.5676531241782201,0.12224144097102181,1
9,1.7454320055828827,1.5989996345197866,0.10362588709155653,1
10,1.727594367773981,1.602452606788578,0.08934921849740493,1
11,1.71722142192403,1.5879552761612385,0.09520339814912425,1
12,1.6850143238955777,1.5913541790055226,0.07794904991553735,1
13,1.6806081973400204,1.6018350315955256,0.06345418597372983,1
14,1.6655103169415033,1.6137444497546227,0.048188366033212034,1
15,1.6521024273032026,1.5953609461606073,0.06484781960633063,1
16,1.627312361044807,1.588717733160171,0.0726384349785803,1
17,1.6491048391698238,1.6193064887320638,0.048170447329570244,1
18,1.6480217050185608,1.6311942941046222,0.044442487616277775,1
19,1.6138336992509572,1.563210967541726,0.0909223919318617,1
20,1.611879321110028,1.5230531847676256,0.13886302056995298,1
21,1.621573961449374,1.523280693919245,0.15122943308462217,1
22,1.627989144446211,1.4888210443372958,0.1854165422913013,1
23,1.6007840616918658,1.4706266833715007,0.21154820159017437,1
24,1.5947909754906036,1.4638353125306418,0.2207087907386012,1
25,1.6081627410737855,1.4681448740921448,0.22624074302637176,1
26,1.6119784729070021,1.4256150320949632,0.27350366844395574,1
27,1.618196330010922,1.4058821062444928,0.3041908823255034,1
28,1.61667163885172,1.3906551381144463,0.3204922162376519,1
29,1.6128871480917806,1.3647819621426889,0.3405162643395638,1
30,1.6407566191546998,1.3490008334962122,0.36463884211438935,1
31,1.642779148741389,1.3403232110990682,0.3816665543077122,1
32,1.6223122904025704,1.3220485546798804,0.3934230624079977,1
33,1.608206690151781,1.318404386117173,0.41383872602702687,1
34,1.6220970945927653,1.3330415519026024,0.399440947553812,1
35,1.6255351984071327,1.3666129857450455,0.36498242934517255,1
36,1.6157519257751884,1.3708238325365127,0.35462350782594737,1
37,1.6327749206241795,1.3623035345935421,0.3518636869205336,1
38,1.623391629094491,1.3762814396975898,0.3357497898429406,1
39,1.637033123020855,1.4068170317096411,0.30737935024659585,1
40,1.6167260326867858,1.385479886072723,0.30114153963701384,1
41,1.6289551426892381,1.4007163399058888,0.29034698134330156,1
42,1.636573138388564,1.4381915423663216,0.25963868035751947,1
43,1.6353943726547575,1.4121778547104173,0.27094066288167523,1
44,1.6589860740566371,1.4255015479988324,0.25266959710466186,1
