people/person_id/0,people/pose_keypoints_2d/0,people/pose_keypoints_2d/1,people/pose_keypoints_2d/2,people/pose_keypoints_2d/3,people/pose_keypoints_2d/4,people/pose_keypoints_2d/5,people/pose_keypoints_2d/6,people/pose_keypoints_2d/7,people/pose_keypoints_2d/8,people/pose_keypoints_2d/9,people/pose_keypoints_2d/10,people/pose_keypoints_2d/11,people/pose_keypoints_2d/12,people/pose_keypoints_2d/13,people/pose_keypoints_2d/14,people/pose_keypoints_2d/15,people/pose_keypoints_2d/16,people/pose_keypoints_2d/17,people/pose_keypoints_2d/18,people/pose_keypoints_2d/19,people/pose_keypoints_2d/20,people/pose_keypoints_2d/21,people/pose_keypoints_2d/22,people/pose_keypoints_2d/23,people/pose_keypoints_2d/24,people/pose_keypoints_2d/25,people/pose_keypoints_2d/26,people/pose_keypoints_2d/27,people/pose_keypoints_2d/28,people/pose_keypoints_2d/29,people/pose_keypoints_2d/30,people/pose_keypoints_2d/31,people/pose_keypoints_2d/32,people/pose_keypoints_2d/33,people/pose_keypoints_2d/34,people/pose_keypoints_2d/35,people/pose_keypoints_2d/36,people/pose_keypoints_2d/37,people/pose_keypoints_2d/38,people/pose_keypoints_2d/39,people/pose_keypoints_2d/40,people/pose_keypoints_2d/41,people/pose_keypoints_2d/42,people/pose_keypoints_2d/43,people/pose_keypoints_2d/44,people/pose_keypoints_2d/45,people/pose_keypoints_2d/46,people/pose_keypoints_2d/47,people/pose_keypoints_2d/48,people/pose_keypoints_2d/49,people/pose_keypoints_2d/50,people/pose_keypoints_2d/51,people/pose_keypoints_2d/52,people/pose_keypoints_2d/53,people/pose_keypoints_2d/54,people/pose_keypoints_2d/55,people/pose_keypoints_2d/56,people/pose_keypoints_2d/57,people/pose_keypoints_2d/58,people/pose_keypoints_2d/59,people/pose_keypoints_2d/60,people/pose_keypoints_2d/61,people/pose_keypoints_2d/62,people/pose_keypoints_2d/63,people/pose_keypoints_2d/64,people/pose_keypoints_2d/65,people/pose_keypoints_2d/66,people/pose_keypoints_2d/67,people/pose_keypoints_2d/68,people/pose_keypoints_2d/69,people/pose_keypoints_2d/70,people/pose_keypoints_2d/71,people/pose_keypoints_2d/72,people/pose_keypoints_2d/73,people/pose_keypoints_2d/74,time
-1,476.279,128.242,0.874983,477.779,250.171,0.746289,375,248.669,0.601495,341.21,405.83,0.493886,323.55,536.557,0.342296,582.078,251.623,0.624911,608.493,427.877,0.306842,615.898,536.557,0.0946815,467.529,536.566,0.0742258,389.685,536.547,0.0939988,0,0,0,0,0,0,535.066,536.551,0.0562988,0,0,0,0,0,0,455.776,113.562,0.886629,496.868,112.192,0.886962,436.665,135.638,0.832415,521.856,137.075,0.878314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,476.284,128.247,0.875709,476.4,250.155,0.748716,375.009,247.243,0.605867,339.736,404.362,0.493821,323.558,536.554,0.361275,582.076,251.607,0.630243,605.619,419.06,0.317988,617.271,536.556,0.110278,471.936,536.564,0.134554,397.025,536.547,0.0960398,0,0,0,0,0,0,538.023,536.549,0.107513,0,0,0,0,0,0,455.793,113.577,0.885213,496.857,113.554,0.883124,438.111,135.689,0.843454,521.863,138.542,0.860271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1
-1,476.306,128.293,0.873081,477.793,250.183,0.746012,374.995,250.115,0.603762,339.754,404.384,0.467417,323.561,536.544,0.380967,582.078,251.581,0.63315,607.021,419.066,0.370499,617.346,536.557,0.141105,474.857,536.562,0.101609,398.487,536.549,0.0780671,0,0,0,0,0,0,540.941,536.546,0.100622,0,0,0,0,0,0,455.802,113.597,0.87495,496.912,113.575,0.886772,438.122,137.102,0.83928,521.848,138.53,0.865628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2
-1,476.3,128.271,0.873787,477.795,251.558,0.750764,374.994,250.122,0.610688,338.299,407.299,0.50166,323.594,536.548,0.407446,582.084,251.586,0.636916,607.023,421.99,0.365916,618.77,536.559,0.128506,474.842,536.567,0.0655205,392.626,536.548,0.0691715,0,0,0,0,0,0,540.942,536.554,0.0625484,0,0,0,0,0,0,457.212,113.589,0.875787,496.908,113.57,0.892296,438.128,137.114,0.836524,521.816,140.012,0.845942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3
-1,474.927,128.268,0.871523,477.838,251.576,0.736309,376.467,250.159,0.601334,338.303,405.859,0.478897,323.587,536.55,0.405335,582.068,250.185,0.627746,607.041,420.524,0.32368,617.351,536.556,0.0922337,473.396,536.57,0.0603363,392.627,536.547,0.0771262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,455.784,113.58,0.886606,496.86,113.559,0.887415,438.154,137.103,0.842134,521.8,138.557,0.848999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4
-1,476.263,128.295,0.868656,477.844,251.607,0.740867,376.445,250.15,0.603361,338.306,404.388,0.49209,323.589,536.554,0.40718,583.525,251.636,0.628116,605.58,420.521,0.265315,617.363,536.561,0.0561185,473.354,536.566,0.0631294,389.679,536.552,0.0715079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,455.781,113.596,0.880593,496.88,112.199,0.888216,438.149,135.67,0.86141,521.844,137.094,0.868603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
-1,476.264,128.29,0.868474,476.372,251.563,0.758379,373.556,248.695,0.599188,339.738,404.354,0.514616,323.606,536.553,0.410097,582.046,251.629,0.612524,607.025,422,0.316997,617.37,536.56,0.0726943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,455.758,113.597,0.883905,496.897,113.555,0.893916,436.695,135.621,0.838966,521.85,138.569,0.86496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6
-1,476.294,129.761,0.867414,476.388,251.559,0.759309,375.003,248.706,0.613778,339.777,404.345,0.500955,323.591,536.56,0.387566,582.049,251.651,0.629952,607.026,421.988,0.283498,617.377,536.561,0.0755356,463.123,536.569,0.0508378,382.327,536.547,0.104424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,455.786,113.626,0.871051,498.284,113.577,0.893992,438.103,135.639,0.852226,521.84,138.541,0.858156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7
-1,476.297,131.17,0.874528,476.361,251.617,0.767114,374.989,250.134,0.6071,339.772,404.363,0.495887,323.614,536.561,0.375567,582.063,251.678,0.632906,607.039,424.926,0.25939,618.827,536.563,0.0559894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,455.787,113.638,0.86573,496.898,113.625,0.879004,436.667,135.684,0.823604,521.81,138.543,0.853396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8
-1,476.266,131.172,0.868137,476.363,251.598,0.761571,374.991,248.679,0.604705,339.745,405.831,0.540077,323.62,536.555,0.40743,582.057,253.078,0.62251,604.128,416.111,0.341836,618.801,536.56,0.0839155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,455.756,115.047,0.864533,496.862,115.05,0.868867,436.674,137.077,0.818137,521.793,139.991,0.845259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9
