people/person_id/0,people/pose_keypoints_2d/0,people/pose_keypoints_2d/1,people/pose_keypoints_2d/2,people/pose_keypoints_2d/3,people/pose_keypoints_2d/4,people/pose_keypoints_2d/5,people/pose_keypoints_2d/6,people/pose_keypoints_2d/7,people/pose_keypoints_2d/8,people/pose_keypoints_2d/9,people/pose_keypoints_2d/10,people/pose_keypoints_2d/11,people/pose_keypoints_2d/12,people/pose_keypoints_2d/13,people/pose_keypoints_2d/14,people/pose_keypoints_2d/15,people/pose_keypoints_2d/16,people/pose_keypoints_2d/17,people/pose_keypoints_2d/18,people/pose_keypoints_2d/19,people/pose_keypoints_2d/20,people/pose_keypoints_2d/21,people/pose_keypoints_2d/22,people/pose_keypoints_2d/23,people/pose_keypoints_2d/24,people/pose_keypoints_2d/25,people/pose_keypoints_2d/26,people/pose_keypoints_2d/27,people/pose_keypoints_2d/28,people/pose_keypoints_2d/29,people/pose_keypoints_2d/30,people/pose_keypoints_2d/31,people/pose_keypoints_2d/32,people/pose_keypoints_2d/33,people/pose_keypoints_2d/34,people/pose_keypoints_2d/35,people/pose_keypoints_2d/36,people/pose_keypoints_2d/37,people/pose_keypoints_2d/38,people/pose_keypoints_2d/39,people/pose_keypoints_2d/40,people/pose_keypoints_2d/41,people/pose_keypoints_2d/42,people/pose_keypoints_2d/43,people/pose_keypoints_2d/44,people/pose_keypoints_2d/45,people/pose_keypoints_2d/46,people/pose_keypoints_2d/47,people/pose_keypoints_2d/48,people/pose_keypoints_2d/49,people/pose_keypoints_2d/50,people/pose_keypoints_2d/51,people/pose_keypoints_2d/52,people/pose_keypoints_2d/53,people/pose_keypoints_2d/54,people/pose_keypoints_2d/55,people/pose_keypoints_2d/56,people/pose_keypoints_2d/57,people/pose_keypoints_2d/58,people/pose_keypoints_2d/59,people/pose_keypoints_2d/60,people/pose_keypoints_2d/61,people/pose_keypoints_2d/62,people/pose_keypoints_2d/63,people/pose_keypoints_2d/64,people/pose_keypoints_2d/65,people/pose_keypoints_2d/66,people/pose_keypoints_2d/67,people/pose_keypoints_2d/68,people/pose_keypoints_2d/69,people/pose_keypoints_2d/70,people/pose_keypoints_2d/71,people/pose_keypoints_2d/72,people/pose_keypoints_2d/73,people/pose_keypoints_2d/74,time
-1,476.406,144.446,0.899888,476.279,263.372,0.778908,379.407,258.968,0.605228,345.6,404.333,0.593164,339.737,516.005,0.555628,574.743,266.332,0.625398,604.066,421.996,0.433597,620.264,536.557,0.194224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,460.169,132.624,0.864368,496.884,134.073,0.902755,438.117,154.728,0.839828,518.893,157.638,0.855913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-1,476.397,144.432,0.903605,474.898,263.366,0.776787,379.423,257.492,0.611612,345.635,404.36,0.574159,336.854,513.078,0.544108,573.269,266.322,0.612007,604.086,430.795,0.418081,618.796,536.56,0.168384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,460.159,132.651,0.868466,496.884,134.077,0.895985,438.116,154.684,0.822795,518.93,157.565,0.840351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1
-1,477.771,145.836,0.912888,474.886,263.358,0.78055,379.398,258.986,0.606949,345.647,402.9,0.568792,338.303,513.082,0.571187,574.703,264.905,0.622823,604.083,426.383,0.41346,618.785,536.559,0.161277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,460.177,132.696,0.881546,496.896,134.109,0.907586,438.125,154.683,0.832132,518.94,157.566,0.835424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2
-1,477.77,145.876,0.91897,474.895,263.387,0.781619,379.418,260.421,0.604741,345.577,402.875,0.587046,338.28,511.616,0.56957,574.732,266.317,0.612744,604.066,426.386,0.385403,617.375,536.557,0.189222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,460.194,132.692,0.883637,498.272,134.121,0.91533,439.538,156.127,0.856691,520.357,157.681,0.863954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3
-1,477.773,145.864,0.912539,474.891,263.424,0.780051,379.419,260.412,0.608025,345.667,401.444,0.601038,336.811,511.577,0.574305,574.74,266.362,0.617992,604.063,420.507,0.421662,618.806,536.555,0.235469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,461.588,134.064,0.892172,498.278,134.141,0.923614,439.558,157.575,0.885524,518.941,157.682,0.856914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4
-1,477.799,145.847,0.911613,476.281,263.385,0.780765,380.843,260.436,0.602737,345.646,401.423,0.580083,336.795,511.608,0.584482,573.276,266.309,0.629957,602.638,420.523,0.407951,618.764,536.551,0.212637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,461.613,134.08,0.904945,498.307,134.17,0.933845,438.15,156.202,0.867753,518.929,159.072,0.866342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5
-1,477.827,145.866,0.903983,474.905,263.418,0.779966,380.84,261.864,0.604034,347.078,399.948,0.578615,335.335,513.024,0.624456,573.25,266.337,0.620882,604.08,426.38,0.379014,618.78,536.553,0.145637,471.925,536.567,0.0561685,398.489,536.556,0.0917476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,461.618,134.098,0.912551,498.304,134.16,0.933876,438.17,157.572,0.878389,518.938,159.059,0.858822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6
-1,477.795,145.881,0.921477,474.913,263.427,0.779705,379.391,260.444,0.604282,344.178,404.398,0.585229,333.88,513.032,0.624595,571.818,267.775,0.628016,602.641,419.065,0.410927,617.346,536.555,0.171117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,461.606,134.112,0.914768,498.293,134.168,0.931393,438.162,156.196,0.872703,518.922,159.102,0.860485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7
-1,477.77,145.874,0.92501,476.283,264.808,0.784386,379.421,261.875,0.606711,342.707,405.817,0.600954,330.952,518.929,0.587615,571.812,266.339,0.62968,602.595,421.983,0.434134,617.368,536.557,0.180327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,460.197,134.094,0.89429,498.28,134.166,0.921176,438.145,154.73,0.840462,518.933,159.061,0.85863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8
-1,477.79,145.909,0.92539,474.907,264.801,0.786604,380.83,261.905,0.620531,344.139,405.866,0.55079,332.373,521.823,0.566111,571.786,266.329,0.631719,602.645,423.448,0.402681,617.363,536.557,0.15876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,461.589,134.109,0.903333,496.896,134.157,0.916996,438.144,154.725,0.845893,518.897,157.699,0.855294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9
