people/person_id/0,people/pose_keypoints_2d/0,people/pose_keypoints_2d/1,people/pose_keypoints_2d/2,people/pose_keypoints_2d/3,people/pose_keypoints_2d/4,people/pose_keypoints_2d/5,people/pose_keypoints_2d/6,people/pose_keypoints_2d/7,people/pose_keypoints_2d/8,people/pose_keypoints_2d/9,people/pose_keypoints_2d/10,people/pose_keypoints_2d/11,people/pose_keypoints_2d/12,people/pose_keypoints_2d/13,people/pose_keypoints_2d/14,people/pose_keypoints_2d/15,people/pose_keypoints_2d/16,people/pose_keypoints_2d/17,people/pose_keypoints_2d/18,people/pose_keypoints_2d/19,people/pose_keypoints_2d/20,people/pose_keypoints_2d/21,people/pose_keypoints_2d/22,people/pose_keypoints_2d/23,people/pose_keypoints_2d/24,people/pose_keypoints_2d/25,people/pose_keypoints_2d/26,people/pose_keypoints_2d/27,people/pose_keypoints_2d/28,people/pose_keypoints_2d/29,people/pose_keypoints_2d/30,people/pose_keypoints_2d/31,people/pose_keypoints_2d/32,people/pose_keypoints_2d/33,people/pose_keypoints_2d/34,people/pose_keypoints_2d/35,people/pose_keypoints_2d/36,people/pose_keypoints_2d/37,people/pose_keypoints_2d/38,people/pose_keypoints_2d/39,people/pose_keypoints_2d/40,people/pose_keypoints_2d/41,people/pose_keypoints_2d/42,people/pose_keypoints_2d/43,people/pose_keypoints_2d/44,people/pose_keypoints_2d/45,people/pose_keypoints_2d/46,people/pose_keypoints_2d/47,people/pose_keypoints_2d/48,people/pose_keypoints_2d/49,people/pose_keypoints_2d/50,people/pose_keypoints_2d/51,people/pose_keypoints_2d/52,people/pose_keypoints_2d/53,people/pose_keypoints_2d/54,people/pose_keypoints_2d/55,people/pose_keypoints_2d/56,people/pose_keypoints_2d/57,people/pose_keypoints_2d/58,people/pose_keypoints_2d/59,people/pose_keypoints_2d/60,people/pose_keypoints_2d/61,people/pose_keypoints_2d/62,people/pose_keypoints_2d/63,people/pose_keypoints_2d/64,people/pose_keypoints_2d/65,people/pose_keypoints_2d/66,people/pose_keypoints_2d/67,people/pose_keypoints_2d/68,people/pose_keypoints_2d/69,people/pose_keypoints_2d/70,people/pose_keypoints_2d/71,people/pose_keypoints_2d/72,people/pose_keypoints_2d/73,people/pose_keypoints_2d/74,people/face_keypoints_2d/0,people/face_keypoints_2d/1,people/face_keypoints_2d/2,people/face_keypoints_2d/3,people/face_keypoints_2d/4,people/face_keypoints_2d/5,people/face_keypoints_2d/6,people/face_keypoints_2d/7,people/face_keypoints_2d/8,people/face_keypoints_2d/9,people/face_keypoints_2d/10,people/face_keypoints_2d/11,people/face_keypoints_2d/12,people/face_keypoints_2d/13,people/face_keypoints_2d/14,people/face_keypoints_2d/15,people/face_keypoints_2d/16,people/face_keypoints_2d/17,people/face_keypoints_2d/18,people/face_keypoints_2d/19,people/face_keypoints_2d/20,people/face_keypoints_2d/21,people/face_keypoints_2d/22,people/face_keypoints_2d/23,people/face_keypoints_2d/24,people/face_keypoints_2d/25,people/face_keypoints_2d/26,people/face_keypoints_2d/27,people/face_keypoints_2d/28,people/face_keypoints_2d/29,people/face_keypoints_2d/30,people/face_keypoints_2d/31,people/face_keypoints_2d/32,people/face_keypoints_2d/33,people/face_keypoints_2d/34,people/face_keypoints_2d/35,people/face_keypoints_2d/36,people/face_keypoints_2d/37,people/face_keypoints_2d/38,people/face_keypoints_2d/39,people/face_keypoints_2d/40,people/face_keypoints_2d/41,people/face_keypoints_2d/42,people/face_keypoints_2d/43,people/face_keypoints_2d/44,people/face_keypoints_2d/45,people/face_keypoints_2d/46,people/face_keypoints_2d/47,people/face_keypoints_2d/48,people/face_keypoints_2d/49,people/face_keypoints_2d/50,people/face_keypoints_2d/51,people/face_keypoints_2d/52,people/face_keypoints_2d/53,people/face_keypoints_2d/54,people/face_keypoints_2d/55,people/face_keypoints_2d/56,people/face_keypoints_2d/57,people/face_keypoints_2d/58,people/face_keypoints_2d/59,people/face_keypoints_2d/60,people/face_keypoints_2d/61,people/face_keypoints_2d/62,people/face_keypoints_2d/63,people/face_keypoints_2d/64,people/face_keypoints_2d/65,people/face_keypoints_2d/66,people/face_keypoints_2d/67,people/face_keypoints_2d/68,people/face_keypoints_2d/69,people/face_keypoints_2d/70,people/face_keypoints_2d/71,people/face_keypoints_2d/72,people/face_keypoints_2d/73,people/face_keypoints_2d/74,people/face_keypoints_2d/75,people/face_keypoints_2d/76,people/face_keypoints_2d/77,people/face_keypoints_2d/78,people/face_keypoints_2d/79,people/face_keypoints_2d/80,people/face_keypoints_2d/81,people/face_keypoints_2d/82,people/face_keypoints_2d/83,people/face_keypoints_2d/84,people/face_keypoints_2d/85,people/face_keypoints_2d/86,people/face_keypoints_2d/87,people/face_keypoints_2d/88,people/face_keypoints_2d/89,people/face_keypoints_2d/90,people/face_keypoints_2d/91,people/face_keypoints_2d/92,people/face_keypoints_2d/93,people/face_keypoints_2d/94,people/face_keypoints_2d/95,people/face_keypoints_2d/96,people/face_keypoints_2d/97,people/face_keypoints_2d/98,people/face_keypoints_2d/99,people/face_keypoints_2d/100,people/face_keypoints_2d/101,people/face_keypoints_2d/102,people/face_keypoints_2d/103,people/face_keypoints_2d/104,people/face_keypoints_2d/105,people/face_keypoints_2d/106,people/face_keypoints_2d/107,people/face_keypoints_2d/108,people/face_keypoints_2d/109,people/face_keypoints_2d/110,people/face_keypoints_2d/111,people/face_keypoints_2d/112,people/face_keypoints_2d/113,people/face_keypoints_2d/114,people/face_keypoints_2d/115,people/face_keypoints_2d/116,people/face_keypoints_2d/117,people/face_keypoints_2d/118,people/face_keypoints_2d/119,people/face_keypoints_2d/120,people/face_keypoints_2d/121,people/face_keypoints_2d/122,people/face_keypoints_2d/123,people/face_keypoints_2d/124,people/face_keypoints_2d/125,people/face_keypoints_2d/126,people/face_keypoints_2d/127,people/face_keypoints_2d/128,people/face_keypoints_2d/129,people/face_keypoints_2d/130,people/face_keypoints_2d/131,people/face_keypoints_2d/132,people/face_keypoints_2d/133,people/face_keypoints_2d/134,people/face_keypoints_2d/135,people/face_keypoints_2d/136,people/face_keypoints_2d/137,people/face_keypoints_2d/138,people/face_keypoints_2d/139,people/face_keypoints_2d/140,people/face_keypoints_2d/141,people/face_keypoints_2d/142,people/face_keypoints_2d/143,people/face_keypoints_2d/144,people/face_keypoints_2d/145,people/face_keypoints_2d/146,people/face_keypoints_2d/147,people/face_keypoints_2d/148,people/face_keypoints_2d/149,people/face_keypoints_2d/150,people/face_keypoints_2d/151,people/face_keypoints_2d/152,people/face_keypoints_2d/153,people/face_keypoints_2d/154,people/face_keypoints_2d/155,people/face_keypoints_2d/156,people/face_keypoints_2d/157,people/face_keypoints_2d/158,people/face_keypoints_2d/159,people/face_keypoints_2d/160,people/face_keypoints_2d/161,people/face_keypoints_2d/162,people/face_keypoints_2d/163,people/face_keypoints_2d/164,people/face_keypoints_2d/165,people/face_keypoints_2d/166,people/face_keypoints_2d/167,people/face_keypoints_2d/168,people/face_keypoints_2d/169,people/face_keypoints_2d/170,people/face_keypoints_2d/171,people/face_keypoints_2d/172,people/face_keypoints_2d/173,people/face_keypoints_2d/174,people/face_keypoints_2d/175,people/face_keypoints_2d/176,people/face_keypoints_2d/177,people/face_keypoints_2d/178,people/face_keypoints_2d/179,people/face_keypoints_2d/180,people/face_keypoints_2d/181,people/face_keypoints_2d/182,people/face_keypoints_2d/183,people/face_keypoints_2d/184,people/face_keypoints_2d/185,people/face_keypoints_2d/186,people/face_keypoints_2d/187,people/face_keypoints_2d/188,people/face_keypoints_2d/189,people/face_keypoints_2d/190,people/face_keypoints_2d/191,people/face_keypoints_2d/192,people/face_keypoints_2d/193,people/face_keypoints_2d/194,people/face_keypoints_2d/195,people/face_keypoints_2d/196,people/face_keypoints_2d/197,people/face_keypoints_2d/198,people/face_keypoints_2d/199,people/face_keypoints_2d/200,people/face_keypoints_2d/201,people/face_keypoints_2d/202,people/face_keypoints_2d/203,people/face_keypoints_2d/204,people/face_keypoints_2d/205,people/face_keypoints_2d/206,people/face_keypoints_2d/207,people/face_keypoints_2d/208,people/face_keypoints_2d/209,people/hand_left_keypoints_2d/0,people/hand_left_keypoints_2d/1,people/hand_left_keypoints_2d/2,people/hand_left_keypoints_2d/3,people/hand_left_keypoints_2d/4,people/hand_left_keypoints_2d/5,people/hand_left_keypoints_2d/6,people/hand_left_keypoints_2d/7,people/hand_left_keypoints_2d/8,people/hand_left_keypoints_2d/9,people/hand_left_keypoints_2d/10,people/hand_left_keypoints_2d/11,people/hand_left_keypoints_2d/12,people/hand_left_keypoints_2d/13,people/hand_left_keypoints_2d/14,people/hand_left_keypoints_2d/15,people/hand_left_keypoints_2d/16,people/hand_left_keypoints_2d/17,people/hand_left_keypoints_2d/18,people/hand_left_keypoints_2d/19,people/hand_left_keypoints_2d/20,people/hand_left_keypoints_2d/21,people/hand_left_keypoints_2d/22,people/hand_left_keypoints_2d/23,people/hand_left_keypoints_2d/24,people/hand_left_keypoints_2d/25,people/hand_left_keypoints_2d/26,people/hand_left_keypoints_2d/27,people/hand_left_keypoints_2d/28,people/hand_left_keypoints_2d/29,people/hand_left_keypoints_2d/30,people/hand_left_keypoints_2d/31,people/hand_left_keypoints_2d/32,people/hand_left_keypoints_2d/33,people/hand_left_keypoints_2d/34,people/hand_left_keypoints_2d/35,people/hand_left_keypoints_2d/36,people/hand_left_keypoints_2d/37,people/hand_left_keypoints_2d/38,people/hand_left_keypoints_2d/39,people/hand_left_keypoints_2d/40,people/hand_left_keypoints_2d/41,people/hand_left_keypoints_2d/42,people/hand_left_keypoints_2d/43,people/hand_left_keypoints_2d/44,people/hand_left_keypoints_2d/45,people/hand_left_keypoints_2d/46,people/hand_left_keypoints_2d/47,people/hand_left_keypoints_2d/48,people/hand_left_keypoints_2d/49,people/hand_left_keypoints_2d/50,people/hand_left_keypoints_2d/51,people/hand_left_keypoints_2d/52,people/hand_left_keypoints_2d/53,people/hand_left_keypoints_2d/54,people/hand_left_keypoints_2d/55,people/hand_left_keypoints_2d/56,people/hand_left_keypoints_2d/57,people/hand_left_keypoints_2d/58,people/hand_left_keypoints_2d/59,people/hand_left_keypoints_2d/60,people/hand_left_keypoints_2d/61,people/hand_left_keypoints_2d/62,people/hand_right_keypoints_2d/0,people/hand_right_keypoints_2d/1,people/hand_right_keypoints_2d/2,people/hand_right_keypoints_2d/3,people/hand_right_keypoints_2d/4,people/hand_right_keypoints_2d/5,people/hand_right_keypoints_2d/6,people/hand_right_keypoints_2d/7,people/hand_right_keypoints_2d/8,people/hand_right_keypoints_2d/9,people/hand_right_keypoints_2d/10,people/hand_right_keypoints_2d/11,people/hand_right_keypoints_2d/12,people/hand_right_keypoints_2d/13,people/hand_right_keypoints_2d/14,people/hand_right_keypoints_2d/15,people/hand_right_keypoints_2d/16,people/hand_right_keypoints_2d/17,people/hand_right_keypoints_2d/18,people/hand_right_keypoints_2d/19,people/hand_right_keypoints_2d/20,people/hand_right_keypoints_2d/21,people/hand_right_keypoints_2d/22,people/hand_right_keypoints_2d/23,people/hand_right_keypoints_2d/24,people/hand_right_keypoints_2d/25,people/hand_right_keypoints_2d/26,people/hand_right_keypoints_2d/27,people/hand_right_keypoints_2d/28,people/hand_right_keypoints_2d/29,people/hand_right_keypoints_2d/30,people/hand_right_keypoints_2d/31,people/hand_right_keypoints_2d/32,people/hand_right_keypoints_2d/33,people/hand_right_keypoints_2d/34,people/hand_right_keypoints_2d/35,people/hand_right_keypoints_2d/36,people/hand_right_keypoints_2d/37,people/hand_right_keypoints_2d/38,people/hand_right_keypoints_2d/39,people/hand_right_keypoints_2d/40,people/hand_right_keypoints_2d/41,people/hand_right_keypoints_2d/42,people/hand_right_keypoints_2d/43,people/hand_right_keypoints_2d/44,people/hand_right_keypoints_2d/45,people/hand_right_keypoints_2d/46,people/hand_right_keypoints_2d/47,people/hand_right_keypoints_2d/48,people/hand_right_keypoints_2d/49,people/hand_right_keypoints_2d/50,people/hand_right_keypoints_2d/51,people/hand_right_keypoints_2d/52,people/hand_right_keypoints_2d/53,people/hand_right_keypoints_2d/54,people/hand_right_keypoints_2d/55,people/hand_right_keypoints_2d/56,people/hand_right_keypoints_2d/57,people/hand_right_keypoints_2d/58,people/hand_right_keypoints_2d/59,people/hand_right_keypoints_2d/60,people/hand_right_keypoints_2d/61,people/hand_right_keypoints_2d/62,target
-1,536.571,110.684,0.804787,711.321,163.529,0.424311,652.59,192.909,0.507883,755.362,345.608,0.110596,0,0,0,768.589,129.735,0.308409,822.926,399.966,0.0858567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,521.813,91.5812,0.81971,551.247,65.1554,0.828126,0,0,0,636.399,26.8765,0.785452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,525.022,110.367,0.85218,530.28,120.884,0.687966,537.511,129.43,0.555971,545.399,136.66,0.650877,555.259,144.548,0.63696,566.434,151.779,0.694524,577.609,158.352,0.702991,588.126,164.926,0.762096,598.643,162.296,0.735642,613.762,147.178,0.660112,624.937,130.744,0.694526,634.797,110.367,0.648432,639.398,89.9894,0.646665,636.111,69.612,0.633584,629.538,51.2065,0.611272,617.706,32.8011,0.576212,601.273,17.6824,0.441314,509.903,98.5348,0.688098,508.588,93.9334,0.763529,509.246,89.332,0.819449,513.19,87.36,0.870941,517.134,84.0733,0.807807,524.364,72.8986,0.866052,529.623,61.7239,0.90949,536.854,51.8639,0.871979,548.028,46.6052,0.786227,560.518,42.6612,0.728411,529.623,88.6747,0.805651,531.595,95.9054,0.671448,532.91,106.423,0.702215,534.224,115.625,0.819401,541.455,126.143,0.877332,544.742,125.486,0.855739,546.714,123.514,0.823304,551.315,120.227,0.903547,555.916,114.968,0.888039,524.364,103.793,0.887626,523.707,99.1921,0.942963,525.022,95.2481,0.88345,529.623,94.5907,0.910813,529.623,99.1921,0.854679,525.679,101.821,0.827257,546.056,78.1573,0.844274,548.028,68.2973,0.844199,555.916,63.0386,0.932318,562.49,61.7239,0.899253,561.175,68.2973,0.908154,554.602,74.2133,0.800645,558.546,142.576,0.858398,555.916,140.604,0.998385,555.916,136.003,0.927872,557.888,134.688,0.886915,561.175,130.744,0.951186,569.72,126.143,0.908451,579.581,123.514,0.830634,577.609,133.374,0.857796,573.007,141.262,0.861435,571.035,145.863,0.870871,567.091,147.178,0.899629,562.49,146.52,0.899215,561.175,141.262,0.968661,561.175,140.604,0.842646,562.49,138.632,0.845752,567.091,135.346,0.876063,576.951,126.143,0.954114,567.091,135.346,0.863698,562.49,138.632,0.848016,561.175,140.604,0.88655,525.022,98.5348,0.917623,554.602,67.6399,0.801602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,536.58,112.07,0.801822,709.859,157.676,0.467432,652.548,192.907,0.501344,753.868,342.693,0.0770626,0,0,0,764.159,122.363,0.376177,817.062,383.815,0.094578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,521.841,93.0468,0.82356,552.689,65.1536,0.825054,0,0,0,636.396,25.49,0.783392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,526.416,110.925,0.866849,531.01,121.428,0.695451,538.231,129.961,0.6413,545.452,137.839,0.687637,555.298,145.059,0.689321,566.457,151.623,0.733071,577.617,158.188,0.717087,588.119,164.752,0.772857,598.622,162.126,0.739866,613.72,147.028,0.660567,624.879,130.618,0.70695,634.725,110.269,0.64635,639.32,89.2632,0.657084,636.695,69.5705,0.64267,629.474,51.1907,0.639076,618.971,33.4672,0.588258,603.217,17.0567,0.425916,510.005,97.1403,0.685903,509.349,93.2017,0.759584,510.661,89.2632,0.794615,513.943,87.2939,0.902844,517.882,85.3247,0.769982,525.103,72.8526,0.866286,529.698,62.3499,0.931947,536.918,51.8471,0.852983,547.421,46.5957,0.833509,559.237,44.6264,0.71078,530.354,89.2632,0.786529,532.323,98.4531,0.715645,532.98,108.299,0.752324,534.293,116.177,0.800265,543.482,126.023,0.82783,545.452,125.366,0.84271,548.077,124.71,0.811064,551.36,119.459,0.925226,555.955,114.864,0.869121,525.103,103.705,0.916069,523.79,99.1095,0.916718,525.759,95.8274,0.825928,530.354,94.5146,0.900365,530.354,99.1095,0.879095,527.728,103.048,0.824412,546.108,77.4476,0.853572,548.077,68.9141,0.808191,555.298,63.0063,0.887082,562.519,61.6934,0.932187,561.206,68.2577,0.871504,554.642,74.8219,0.76382,557.924,143.09,0.865476,555.955,140.464,1.01309,555.298,135.869,0.923528,557.267,135.213,0.925049,561.206,129.961,0.994127,569.739,126.023,0.886457,579.586,124.71,0.855767,577.617,134.556,0.873115,573.022,141.121,0.870489,570.396,145.716,0.864691,567.114,146.372,0.877145,562.519,146.372,0.90599,560.549,141.121,0.962396,561.206,140.464,0.882165,561.862,139.151,0.852747,566.457,135.213,0.897434,576.96,126.023,0.911462,566.457,135.213,0.878381,562.519,139.151,0.852815,561.206,140.464,0.908886,525.759,98.4531,0.899998,554.642,67.6012,0.770101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,538.023,103.299,0.772649,717.159,151.752,0.479077,652.542,185.535,0.577474,723.066,308.887,0.136524,0,0,0,780.339,116.503,0.344287,0,0,0,0,0,0,827.338,386.737,0.0549881,792.088,399.967,0.0610768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,521.859,88.5966,0.867896,549.738,65.0575,0.838442,0,0,0,637.89,18.182,0.809916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,526.19,104.788,0.907801,531.414,115.236,0.736888,537.291,123.725,0.625056,546.433,130.908,0.655726,554.269,138.744,0.637804,567.329,145.927,0.748573,579.083,151.804,0.718589,590.184,157.028,0.692873,603.244,155.069,0.657281,615.651,140.703,0.625257,626.099,124.378,0.647016,633.935,104.788,0.592487,635.894,84.5451,0.636501,634.588,65.6081,0.591115,626.099,46.6711,0.612694,615.651,29.0401,0.572209,599.326,12.7151,0.422606,511.824,92.3811,0.670395,510.518,87.8101,0.722105,511.171,83.8921,0.819018,513.783,81.2801,0.830644,517.048,78.6681,0.858562,526.19,66.9141,0.840104,530.761,56.4661,0.91271,537.291,47.3241,0.94016,547.086,41.4471,0.852603,558.187,38.1821,0.676821,530.761,83.2391,0.81737,532.067,92.3811,0.728072,531.414,102.829,0.784443,532.72,110.665,0.808728,541.862,120.46,0.854476,543.821,119.807,0.789882,547.086,118.501,0.835804,551.657,114.583,0.88628,554.269,110.012,0.817845,523.578,96.9521,0.844111,522.272,93.6871,0.916364,526.19,89.1161,0.948383,530.108,89.1161,0.87605,529.455,93.0341,0.84057,526.843,95.6461,0.878492,547.086,72.7911,0.848993,548.392,66.9141,0.821346,555.575,61.6901,0.825666,562.758,57.1191,0.932899,558.84,64.3021,0.751169,552.963,70.1791,0.774702,558.187,136.785,0.923965,555.575,134.826,0.891935,553.616,130.255,0.911193,557.534,128.949,0.920948,561.452,124.378,0.900048,569.288,120.46,0.965908,580.389,117.195,0.839225,578.43,126.99,0.866553,573.859,135.479,0.894969,570.594,140.05,0.83271,567.982,140.703,0.887097,563.411,140.703,0.903203,560.146,135.479,0.931814,561.452,134.173,0.789217,562.758,132.214,0.858059,567.329,128.949,0.846299,577.777,119.807,0.932395,567.982,128.949,0.830749,563.411,132.214,0.858203,562.105,134.826,0.837235,526.19,91.7281,0.917175,553.616,64.3021,0.699207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,545.386,100.332,0.825744,725.982,148.845,0.447285,659.903,185.544,0.504978,736.26,317.739,0.123426,0,0,0,790.616,112.098,0.335254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,527.759,79.8033,0.780489,557.139,54.8798,0.866597,0,0,0,640.788,15.1425,0.771387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,532.525,97.9608,0.841584,535.851,108.604,0.692596,543.168,115.921,0.584966,549.155,123.903,0.626208,558.468,132.551,0.558877,569.776,139.868,0.735746,584.41,147.185,0.623838,596.383,151.841,0.664566,607.692,150.511,0.687827,622.991,135.212,0.537406,633.634,117.917,0.569905,640.951,97.9608,0.50859,644.942,77.3399,0.532824,644.277,56.719,0.591318,636.295,39.424,0.557026,622.991,23.4594,0.652165,604.366,10.1556,0.460299,517.226,85.9874,0.707995,516.561,81.331,0.761156,517.226,77.3399,0.84727,519.887,76.0095,0.853682,523.213,73.3487,0.806896,532.525,60.7101,0.798841,533.856,50.7323,0.87067,541.838,41.4196,0.797444,549.82,35.4329,0.80442,561.128,33.4373,0.686951,537.847,78.0051,0.728741,538.512,87.3178,0.690909,538.512,97.2956,0.742105,539.177,105.943,0.704598,547.159,115.256,0.811314,549.155,114.591,0.792996,552.481,113.925,0.788098,555.807,109.269,0.858368,559.798,106.608,0.751669,529.864,90.6437,0.842111,529.199,87.3178,0.908287,532.525,83.3266,0.908518,536.516,82.6614,0.857013,535.186,87.3178,0.855825,533.19,88.6481,0.890443,553.146,68.0272,0.710282,554.477,61.3753,0.818363,559.798,56.0538,0.87078,566.45,52.0626,0.853345,564.454,60.0449,0.79258,559.133,65.3665,0.747386,564.454,131.886,0.835454,559.798,129.89,0.910512,559.798,125.234,0.847591,562.459,125.234,0.840968,565.12,120.577,0.920261,575.097,118.582,0.812906,583.745,111.93,0.533701,581.749,124.568,0.732914,579.754,131.22,0.778742,575.763,135.877,0.846508,572.437,136.542,0.788691,568.445,135.877,0.848056,565.12,130.555,0.947855,565.12,130.555,0.824372,567.115,129.89,0.780558,570.441,125.234,0.83467,581.084,115.256,0.618935,571.106,125.899,0.7744,569.111,130.555,0.837379,565.785,130.555,0.817269,532.525,85.9874,0.927235,559.798,60.0449,0.728577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,546.806,107.723,0.819813,723.082,162.071,0.423426,656.966,200.217,0.522716,746.564,335.328,0.169971,0,0,0,784.736,125.324,0.296668,817.049,310.395,0.0714768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,532.087,88.6742,0.833585,561.524,65.1075,0.855651,0,0,0,642.333,26.9243,0.791073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,535.203,108.514,0.913231,540.442,118.993,0.767287,546.337,128.163,0.662109,554.852,135.367,0.684047,562.711,143.882,0.698329,575.156,150.432,0.72865,587.6,156.981,0.710682,598.734,162.221,0.754686,609.214,160.256,0.727074,624.278,145.192,0.672726,634.758,128.163,0.69202,643.927,108.514,0.621871,648.512,89.5197,0.586477,646.547,70.5256,0.62241,639.342,51.5316,0.596135,630.173,35.8124,0.656074,619.693,19.4383,0.478918,520.138,94.1044,0.724988,519.483,90.8296,0.786206,520.793,87.5548,0.852025,524.723,85.5899,0.87494,528.653,83.625,0.794389,535.858,71.8356,0.846613,540.442,60.7011,0.914048,546.992,50.8766,0.873193,558.126,45.6369,0.824721,570.571,43.0171,0.686843,540.442,87.5548,0.880649,541.097,96.0693,0.781096,541.097,105.239,0.798413,541.752,113.753,0.852327,551.577,123.578,0.854918,553.542,123.578,0.778097,556.817,121.613,0.840953,561.401,118.338,0.920123,565.986,113.098,0.859189,533.238,101.309,0.855887,531.928,97.3792,0.948466,535.858,93.4495,0.962671,540.442,92.7945,0.933819,539.787,97.3792,0.899432,535.858,100.654,0.864896,556.817,76.4203,0.861752,557.471,67.2508,0.849087,564.676,61.3561,0.87878,571.881,60.7011,0.96351,570.571,66.5958,0.85238,564.021,72.4905,0.798518,567.296,140.607,0.923021,563.366,138.642,0.920749,563.366,134.057,0.917909,567.296,132.747,0.918349,571.226,128.163,0.906493,578.43,124.233,0.942218,588.91,120.958,0.847769,587.6,130.128,0.85647,583.015,139.297,0.870827,578.43,143.882,0.845083,576.466,145.192,0.862098,571.881,145.192,0.916097,567.951,139.952,0.94934,569.916,138.642,0.816063,571.881,136.022,0.876798,576.466,132.747,0.842417,586.945,123.578,0.924359,577.12,132.747,0.83685,571.881,136.677,0.864846,570.571,138.642,0.844375,535.858,96.7243,0.96909,563.366,65.9409,0.805603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
