people/person_id/0,people/pose_keypoints_2d/0,people/pose_keypoints_2d/1,people/pose_keypoints_2d/2,people/pose_keypoints_2d/3,people/pose_keypoints_2d/4,people/pose_keypoints_2d/5,people/pose_keypoints_2d/6,people/pose_keypoints_2d/7,people/pose_keypoints_2d/8,people/pose_keypoints_2d/9,people/pose_keypoints_2d/10,people/pose_keypoints_2d/11,people/pose_keypoints_2d/12,people/pose_keypoints_2d/13,people/pose_keypoints_2d/14,people/pose_keypoints_2d/15,people/pose_keypoints_2d/16,people/pose_keypoints_2d/17,people/pose_keypoints_2d/18,people/pose_keypoints_2d/19,people/pose_keypoints_2d/20,people/pose_keypoints_2d/21,people/pose_keypoints_2d/22,people/pose_keypoints_2d/23,people/pose_keypoints_2d/24,people/pose_keypoints_2d/25,people/pose_keypoints_2d/26,people/pose_keypoints_2d/27,people/pose_keypoints_2d/28,people/pose_keypoints_2d/29,people/pose_keypoints_2d/30,people/pose_keypoints_2d/31,people/pose_keypoints_2d/32,people/pose_keypoints_2d/33,people/pose_keypoints_2d/34,people/pose_keypoints_2d/35,people/pose_keypoints_2d/36,people/pose_keypoints_2d/37,people/pose_keypoints_2d/38,people/pose_keypoints_2d/39,people/pose_keypoints_2d/40,people/pose_keypoints_2d/41,people/pose_keypoints_2d/42,people/pose_keypoints_2d/43,people/pose_keypoints_2d/44,people/pose_keypoints_2d/45,people/pose_keypoints_2d/46,people/pose_keypoints_2d/47,people/pose_keypoints_2d/48,people/pose_keypoints_2d/49,people/pose_keypoints_2d/50,people/pose_keypoints_2d/51,people/pose_keypoints_2d/52,people/pose_keypoints_2d/53,people/pose_keypoints_2d/54,people/pose_keypoints_2d/55,people/pose_keypoints_2d/56,people/pose_keypoints_2d/57,people/pose_keypoints_2d/58,people/pose_keypoints_2d/59,people/pose_keypoints_2d/60,people/pose_keypoints_2d/61,people/pose_keypoints_2d/62,people/pose_keypoints_2d/63,people/pose_keypoints_2d/64,people/pose_keypoints_2d/65,people/pose_keypoints_2d/66,people/pose_keypoints_2d/67,people/pose_keypoints_2d/68,people/pose_keypoints_2d/69,people/pose_keypoints_2d/70,people/pose_keypoints_2d/71,people/pose_keypoints_2d/72,people/pose_keypoints_2d/73,people/pose_keypoints_2d/74,target
-1,536.518,91.5428,0.830263,607.049,170.852,0.429618,552.681,204.614,0.343705,0,0,0,0,0,0,667.236,135.618,0.451118,723.093,319.198,0.426248,0,0,0,599.687,493.956,0.0555703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,523.305,84.2207,0.885907,557.16,65.204,0.890834,0,0,0,617.298,69.5126,0.841537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,535.122,91.5713,0.836432,609.956,170.893,0.416667,555.623,204.64,0.327885,0,0,0,0,0,0,671.637,138.557,0.425408,724.514,319.175,0.401496,0,0,0,595.279,498.349,0.0642194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,523.307,78.3518,0.852733,557.095,71.0161,0.84514,0,0,0,617.312,72.4776,0.845922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,535.128,93.0287,0.843883,612.902,170.864,0.43784,555.638,203.159,0.351598,0,0,0,0,0,0,673.098,138.552,0.432722,724.522,319.201,0.382184,0,0,0,593.819,486.616,0.0930235,535.093,496.885,0.0911348,0,0,0,0,0,0,646.684,488.082,0.0701699,0,0,0,0,0,0,523.34,79.7997,0.852308,558.526,72.4779,0.862948,0,0,0,617.352,73.9173,0.858657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,536.543,95.9352,0.829085,609.958,169.392,0.489049,555.629,200.24,0.3749,543.888,335.359,0.0701508,0,0,0,671.66,135.58,0.499355,724.517,316.245,0.351856,656.958,536.555,0.0535041,602.617,486.617,0.0877143,542.418,499.825,0.0884631,0,0,0,0,0,0,651.112,485.14,0.0676032,0,0,0,0,0,0,523.398,88.5894,0.873932,558.598,72.4687,0.853386,0,0,0,617.369,75.3922,0.884245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,535.137,97.393,0.851537,608.497,170.86,0.473833,554.16,204.611,0.343661,545.347,347.077,0.0634503,0,0,0,671.647,135.625,0.497135,725.98,319.172,0.332124,0,0,0,592.341,489.556,0.0859145,0,0,0,0,0,0,0,0,0,640.822,489.552,0.0663164,0,0,0,0,0,0,523.321,87.2006,0.885212,558.608,72.477,0.857749,0,0,0,617.347,75.386,0.8689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,535.12,95.9679,0.845397,614.389,169.387,0.475343,560.06,198.77,0.313284,543.893,338.272,0.055045,0,0,0,673.134,135.631,0.486657,727.451,316.237,0.358325,0,0,0,592.327,482.206,0.0942101,536.542,480.736,0.0951218,0,0,0,0,0,0,640.801,479.271,0.0764286,0,0,0,0,0,0,523.318,85.6915,0.846412,558.563,73.8976,0.877591,0,0,0,617.376,75.4301,0.885373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,535.145,97.4535,0.875857,609.981,170.88,0.461614,552.7,204.631,0.324238,539.481,348.57,0.0623915,0,0,0,673.134,135.638,0.48587,727.473,317.712,0.362843,652.586,536.564,0.0552471,589.416,486.616,0.0952909,536.545,486.61,0.10242,0,0,0,0,0,0,640.831,488.069,0.0700952,0,0,0,0,0,0,523.352,87.1864,0.884421,558.528,75.3134,0.903731,0,0,0,617.366,75.4604,0.892812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,535.112,98.8217,0.889731,609.96,175.262,0.428573,552.702,209.059,0.319147,545.338,341.209,0.0524116,0,0,0,673.099,138.549,0.46563,727.442,319.171,0.362134,0,0,0,595.285,480.736,0.0796403,538.015,485.137,0.0857057,0,0,0,0,0,0,648.156,482.207,0.0718079,0,0,0,0,0,0,523.315,88.6637,0.891252,557.091,75.3392,0.903523,0,0,0,617.327,75.4457,0.896054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,535.084,98.8832,0.919997,614.368,175.274,0.425596,558.572,211.971,0.292891,0,0,0,0,0,0,674.58,138.567,0.475671,725.998,317.714,0.331207,652.531,536.569,0.0504102,592.356,536.543,0.0527992,537.997,523.328,0.0680673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,523.31,88.6699,0.890317,557.044,75.3941,0.902453,0,0,0,617.33,75.4195,0.887316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,535.04,98.923,0.920739,615.829,172.361,0.449977,560.055,206.122,0.316207,0,0,0,0,0,0,674.604,138.549,0.476196,724.555,319.198,0.36381,652.574,536.545,0.135153,593.805,493.956,0.0799662,538.022,505.7,0.0814765,0,0,0,0,0,0,639.362,536.552,0.0822487,0,0,0,0,0,0,523.329,90.1169,0.859922,557.035,75.4304,0.912422,0,0,0,617.308,76.8082,0.89876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,535.087,100.297,0.921229,614.391,173.799,0.433275,557.115,209.039,0.312515,0,0,0,0,0,0,674.555,140.021,0.442236,724.519,322.122,0.361717,654.05,536.554,0.0683921,595.274,499.823,0.0832632,543.882,508.633,0.084457,0,0,0,0,0,0,640.802,536.547,0.0883584,0,0,0,0,0,0,523.337,90.1264,0.878823,555.644,75.4356,0.899212,0,0,0,617.3,76.8309,0.889339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,533.619,100.326,0.92484,614.384,175.258,0.431498,558.6,209.044,0.290284,0,0,0,0,0,0,673.133,138.571,0.481979,723.1,320.649,0.364286,654.03,536.557,0.062006,592.367,521.856,0.0809197,542.413,520.383,0.100646,0,0,0,0,0,0,640.808,536.545,0.0667157,0,0,0,0,0,0,523.259,88.6662,0.88695,555.586,75.4402,0.888886,0,0,0,615.885,76.8536,0.891627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,532.153,100.347,0.905488,614.37,178.201,0.436658,558.556,211.975,0.317471,0,0,0,0,0,0,673.141,144.409,0.447477,724.537,320.669,0.405615,661.375,523.316,0.093978,601.159,527.734,0.0785835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,521.822,88.6376,0.895199,552.669,75.4312,0.876038,0,0,0,615.816,75.4645,0.893933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,532.094,100.309,0.895987,611.428,175.247,0.490855,554.154,207.573,0.398193,0,0,0,0,0,0,671.665,141.478,0.486583,725.988,322.143,0.414425,0,0,0,592.355,526.269,0.0791672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,520.375,88.6401,0.87524,548.312,76.8024,0.890405,0,0,0,614.403,76.8066,0.871017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,527.756,100.323,0.869437,612.893,176.718,0.489657,557.094,210.502,0.368474,540.94,352.963,0.0530396,0,0,0,671.657,141.507,0.47615,726.01,322.14,0.396588,0,0,0,592.35,521.86,0.0652096,536.534,518.915,0.0802854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,517.473,88.6661,0.837386,546.866,76.833,0.908691,0,0,0,612.893,75.4517,0.853731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,526.274,101.81,0.837881,612.907,173.814,0.470017,558.568,209.044,0.335549,545.347,339.744,0.0581802,507.178,286.873,0.0781781,673.09,138.545,0.481743,724.556,322.108,0.402016,0,0,0,593.8,524.794,0.0734227,538.005,511.571,0.0858345,0,0,0,0,0,0,640.805,536.55,0.0511121,0,0,0,0,0,0,515.954,90.074,0.813836,545.409,76.9447,0.907563,0,0,0,608.521,75.4083,0.851557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,523.292,104.765,0.856067,615.826,170.884,0.462983,562.996,204.651,0.284901,0,0,0,0,0,0,671.656,138.537,0.478352,724.524,319.191,0.367871,664.299,513.065,0.0896732,602.624,521.846,0.0800391,539.488,514.506,0.0950258,0,0,0,0,0,0,651.079,536.547,0.0757267,0,0,0,0,0,0,513.046,91.5807,0.81692,536.584,84.2204,0.834665,0,0,0,605.605,75.349,0.863483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,518.901,109.127,0.806965,615.857,170.865,0.498839,567.372,204.628,0.322736,0,0,0,0,0,0,673.112,135.657,0.483452,723.052,320.665,0.347974,0,0,0,590.888,508.638,0.0751925,540.95,510.1,0.0963445,0,0,0,0,0,0,643.759,511.568,0.0576398,0,0,0,0,0,0,510.163,97.4302,0.832296,533.586,85.708,0.888922,0,0,0,601.178,75.3665,0.842758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,511.639,110.655,0.883475,614.352,170.909,0.51828,561.51,206.086,0.354221,548.279,339.75,0.0504941,0,0,0,673.099,135.608,0.491662,721.613,320.638,0.359483,0,0,0,590.862,520.379,0.063512,536.539,513.04,0.0796204,0,0,0,0,0,0,634.951,536.547,0.0518627,0,0,0,0,0,0,508.659,98.9594,0.723279,524.804,88.6135,0.900776,0,0,0,596.733,75.3317,0.826264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,510.156,117.974,0.85093,615.857,172.345,0.469566,568.868,201.695,0.305621,0,0,0,0,0,0,671.645,140.014,0.412473,724.502,320.645,0.375533,0,0,0,583.539,536.55,0.0586685,533.614,524.788,0.0695769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,510.039,101.874,0.285848,523.264,90.1077,0.893645,0,0,0,592.331,75.3416,0.859809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,510.055,120.892,0.867629,615.831,172.32,0.493733,568.852,201.702,0.339775,0,0,0,0,0,0,670.188,138.536,0.450719,723.057,319.169,0.401854,0,0,0,587.938,523.338,0.052611,535.099,514.512,0.0732852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,510.044,103.322,0.195612,521.795,94.4867,0.856338,0,0,0,587.917,75.319,0.814244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,508.663,123.817,0.849601,615.831,173.807,0.445758,567.365,203.17,0.315566,0,0,0,0,0,0,671.658,138.545,0.415266,723.054,322.123,0.389273,648.17,536.552,0.0645457,586.479,492.486,0.0546247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,510.064,103.296,0.0690917,518.939,98.8393,0.839592,0,0,0,582.076,75.4554,0.854305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,508.626,125.384,0.799375,612.922,175.271,0.428578,565.916,206.096,0.312274,0,0,0,0,0,0,670.193,137.104,0.408145,723.074,320.641,0.373822,0,0,0,589.421,524.789,0.0579996,539.485,514.513,0.0656148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,517.433,100.386,0.827357,0,0,0,576.205,75.4118,0.841817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,505.693,131.191,0.778811,614.354,173.819,0.43332,565.911,204.643,0.301935,0,0,0,0,0,0,667.254,137.089,0.411256,723.069,317.707,0.373502,651.074,524.802,0.0614936,587.943,536.55,0.0677,535.061,524.797,0.0909084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,513.078,101.851,0.826882,0,0,0,573.247,75.4238,0.851667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,505.69,134.069,0.823784,615.833,170.887,0.451424,570.332,200.237,0.296858,0,0,0,0,0,0,665.762,137.076,0.421105,723.069,322.108,0.412472,0,0,0,589.403,536.547,0.0514018,536.552,526.265,0.0733637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,513.078,104.772,0.793148,0,0,0,570.376,75.4169,0.878305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,507.174,132.701,0.816087,615.807,170.867,0.440304,568.873,201.71,0.274222,0,0,0,0,0,0,665.778,134.143,0.443176,721.606,322.099,0.433262,0,0,0,584.997,536.544,0.0689222,538.015,515.977,0.0732364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,513.078,101.865,0.816169,0,0,0,570.362,75.4122,0.877573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,508.598,132.684,0.825429,611.437,172.343,0.430616,567.385,201.709,0.276753,0,0,0,0,0,0,662.864,135.619,0.435893,720.138,316.248,0.377709,0,0,0,589.415,536.543,0.0712892,539.471,514.513,0.0834254,0,0,0,0,0,0,636.405,536.548,0.0504044,0,0,0,0,0,0,0,0,0,514.521,103.312,0.791218,0,0,0,570.382,75.4029,0.873934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,507.174,134.07,0.832046,614.362,172.31,0.427409,570.315,198.771,0.265032,0,0,0,0,0,0,664.299,135.591,0.439043,720.097,311.839,0.364621,0,0,0,582.062,521.852,0.0829117,535.075,505.706,0.0913373,0,0,0,0,0,0,627.601,536.543,0.0600182,0,0,0,0,0,0,0,0,0,513.096,106.238,0.785239,0,0,0,570.363,75.4035,0.882707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,507.17,134.091,0.85001,614.347,170.873,0.433612,568.837,201.693,0.270574,0,0,0,0,0,0,662.875,134.153,0.460453,720.126,316.236,0.381327,0,0,0,590.87,493.954,0.06943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,514.518,106.239,0.782241,0,0,0,570.336,75.3542,0.881987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,508.59,134.071,0.838344,614.368,169.396,0.418795,571.772,194.36,0.273638,0,0,0,0,0,0,664.284,135.616,0.424856,718.642,311.84,0.345895,652.58,511.608,0.076426,587.951,491.012,0.0841152,532.119,505.705,0.0804123,0,0,0,0,0,0,639.325,489.558,0.0687563,0,0,0,0,0,0,0,0,0,514.523,103.328,0.793529,0,0,0,570.355,75.3959,0.885122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,507.151,134.077,0.818257,617.325,170.847,0.420565,579.116,191.429,0.283012,0,0,0,0,0,0,662.853,140.008,0.39383,718.668,319.197,0.370249,652.545,511.585,0.0772049,590.883,492.489,0.0606355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,517.422,101.878,0.785432,0,0,0,570.364,75.4216,0.877841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,507.154,134.116,0.828744,612.921,172.345,0.418118,570.303,198.768,0.265741,0,0,0,0,0,0,662.868,137.068,0.396216,717.194,311.859,0.377957,640.808,536.558,0.0526645,596.745,489.548,0.0579571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,513.084,103.313,0.79008,0,0,0,570.311,75.4159,0.888127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,507.175,134.143,0.846625,608.523,172.353,0.426006,560.05,207.573,0.258495,0,0,0,0,0,0,664.285,132.687,0.483171,718.629,314.768,0.385618,0,0,0,593.818,489.557,0.0736753,536.554,499.832,0.0789566,0,0,0,0,0,0,642.265,488.075,0.0521797,0,0,0,0,0,0,0,0,0,514.511,104.798,0.771047,0,0,0,570.285,76.8519,0.900232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,504.243,134.1,0.833659,609.974,173.811,0.407545,564.437,204.619,0.273006,0,0,0,0,0,0,662.818,137.081,0.410723,718.651,316.256,0.388807,0,0,0,592.347,496.895,0.0688438,535.1,504.233,0.0861519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,513.063,104.781,0.783878,0,0,0,570.257,76.8256,0.883075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,505.7,134.151,0.848809,607.061,173.794,0.447099,560.035,207.561,0.308615,0,0,0,0,0,0,662.821,135.643,0.454894,718.655,314.791,0.398743,0,0,0,590.87,489.543,0.0711119,532.132,499.82,0.0752172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,513.062,106.252,0.784705,0,0,0,570.274,76.9104,0.881078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,504.211,134.088,0.824769,611.423,172.319,0.444942,565.912,201.705,0.283097,0,0,0,0,0,0,662.812,135.597,0.439382,715.73,319.181,0.37508,640.798,536.547,0.0677541,583.545,521.856,0.0604879,535.056,510.101,0.0682745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,513.063,103.284,0.795179,0,0,0,570.332,75.4433,0.876727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,502.769,132.653,0.794812,611.443,173.797,0.41766,562.991,204.632,0.27166,0,0,0,0,0,0,662.83,137.098,0.398796,717.167,320.651,0.40046,636.397,536.56,0.0744378,582.054,520.386,0.076294,532.141,514.508,0.0763618,0,0,0,0,0,0,627.574,536.549,0.0713274,0,0,0,0,0,0,0,0,0,511.653,100.39,0.852862,0,0,0,570.327,75.4342,0.886853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,504.237,125.341,0.785849,608.494,172.305,0.458059,561.523,203.171,0.27692,0,0,0,0,0,0,661.385,135.607,0.451674,714.238,320.648,0.378069,633.462,536.565,0.0675881,583.547,488.067,0.0924385,532.125,491.009,0.0873312,0,0,0,0,0,0,634.939,488.068,0.0724262,0,0,0,0,0,0,0,0,0,513.058,98.9379,0.850735,0,0,0,570.39,75.3939,0.871644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,502.779,122.41,0.840151,609.957,172.341,0.40146,564.436,203.16,0.234189,0,0,0,0,0,0,661.347,138.553,0.407799,714.252,319.181,0.396826,640.796,536.544,0.0556039,593.802,488.079,0.0864621,535.076,489.557,0.096256,0,0,0,0,0,0,642.298,488.073,0.0600648,0,0,0,0,0,0,0,0,0,514.524,95.949,0.784263,0,0,0,573.288,75.4214,0.844126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,502.795,120.874,0.766073,608.495,170.836,0.425838,568.865,191.426,0.262708,0,0,0,0,0,0,658.443,137.102,0.412854,714.25,322.102,0.398095,0,0,0,601.145,488.083,0.0532523,533.612,507.174,0.0649896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,517.446,90.0993,0.818704,0,0,0,577.663,75.3791,0.854941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
