person_id/0,pose_keypoints_2d/0,pose_keypoints_2d/1,pose_keypoints_2d/2,pose_keypoints_2d/3,pose_keypoints_2d/4,pose_keypoints_2d/5,pose_keypoints_2d/6,pose_keypoints_2d/7,pose_keypoints_2d/8,pose_keypoints_2d/9,pose_keypoints_2d/10,pose_keypoints_2d/11,pose_keypoints_2d/12,pose_keypoints_2d/13,pose_keypoints_2d/14,pose_keypoints_2d/15,pose_keypoints_2d/16,pose_keypoints_2d/17,pose_keypoints_2d/18,pose_keypoints_2d/19,pose_keypoints_2d/20,pose_keypoints_2d/21,pose_keypoints_2d/22,pose_keypoints_2d/23,pose_keypoints_2d/24,pose_keypoints_2d/25,pose_keypoints_2d/26,pose_keypoints_2d/27,pose_keypoints_2d/28,pose_keypoints_2d/29,pose_keypoints_2d/30,pose_keypoints_2d/31,pose_keypoints_2d/32,pose_keypoints_2d/33,pose_keypoints_2d/34,pose_keypoints_2d/35,pose_keypoints_2d/36,pose_keypoints_2d/37,pose_keypoints_2d/38,pose_keypoints_2d/39,pose_keypoints_2d/40,pose_keypoints_2d/41,pose_keypoints_2d/42,pose_keypoints_2d/43,pose_keypoints_2d/44,pose_keypoints_2d/45,pose_keypoints_2d/46,pose_keypoints_2d/47,pose_keypoints_2d/48,pose_keypoints_2d/49,pose_keypoints_2d/50,pose_keypoints_2d/51,pose_keypoints_2d/52,pose_keypoints_2d/53,pose_keypoints_2d/54,pose_keypoints_2d/55,pose_keypoints_2d/56,pose_keypoints_2d/57,pose_keypoints_2d/58,pose_keypoints_2d/59,pose_keypoints_2d/60,pose_keypoints_2d/61,pose_keypoints_2d/62,pose_keypoints_2d/63,pose_keypoints_2d/64,pose_keypoints_2d/65,pose_keypoints_2d/66,pose_keypoints_2d/67,pose_keypoints_2d/68,pose_keypoints_2d/69,pose_keypoints_2d/70,pose_keypoints_2d/71,pose_keypoints_2d/72,pose_keypoints_2d/73,pose_keypoints_2d/74,face_keypoints_2d/0,face_keypoints_2d/1,face_keypoints_2d/2,face_keypoints_2d/3,face_keypoints_2d/4,face_keypoints_2d/5,face_keypoints_2d/6,face_keypoints_2d/7,face_keypoints_2d/8,face_keypoints_2d/9,face_keypoints_2d/10,face_keypoints_2d/11,face_keypoints_2d/12,face_keypoints_2d/13,face_keypoints_2d/14,face_keypoints_2d/15,face_keypoints_2d/16,face_keypoints_2d/17,face_keypoints_2d/18,face_keypoints_2d/19,face_keypoints_2d/20,face_keypoints_2d/21,face_keypoints_2d/22,face_keypoints_2d/23,face_keypoints_2d/24,face_keypoints_2d/25,face_keypoints_2d/26,face_keypoints_2d/27,face_keypoints_2d/28,face_keypoints_2d/29,face_keypoints_2d/30,face_keypoints_2d/31,face_keypoints_2d/32,face_keypoints_2d/33,face_keypoints_2d/34,face_keypoints_2d/35,face_keypoints_2d/36,face_keypoints_2d/37,face_keypoints_2d/38,face_keypoints_2d/39,face_keypoints_2d/40,face_keypoints_2d/41,face_keypoints_2d/42,face_keypoints_2d/43,face_keypoints_2d/44,face_keypoints_2d/45,face_keypoints_2d/46,face_keypoints_2d/47,face_keypoints_2d/48,face_keypoints_2d/49,face_keypoints_2d/50,face_keypoints_2d/51,face_keypoints_2d/52,face_keypoints_2d/53,face_keypoints_2d/54,face_keypoints_2d/55,face_keypoints_2d/56,face_keypoints_2d/57,face_keypoints_2d/58,face_keypoints_2d/59,face_keypoints_2d/60,face_keypoints_2d/61,face_keypoints_2d/62,face_keypoints_2d/63,face_keypoints_2d/64,face_keypoints_2d/65,face_keypoints_2d/66,face_keypoints_2d/67,face_keypoints_2d/68,face_keypoints_2d/69,face_keypoints_2d/70,face_keypoints_2d/71,face_keypoints_2d/72,face_keypoints_2d/73,face_keypoints_2d/74,face_keypoints_2d/75,face_keypoints_2d/76,face_keypoints_2d/77,face_keypoints_2d/78,face_keypoints_2d/79,face_keypoints_2d/80,face_keypoints_2d/81,face_keypoints_2d/82,face_keypoints_2d/83,face_keypoints_2d/84,face_keypoints_2d/85,face_keypoints_2d/86,face_keypoints_2d/87,face_keypoints_2d/88,face_keypoints_2d/89,face_keypoints_2d/90,face_keypoints_2d/91,face_keypoints_2d/92,face_keypoints_2d/93,face_keypoints_2d/94,face_keypoints_2d/95,face_keypoints_2d/96,face_keypoints_2d/97,face_keypoints_2d/98,face_keypoints_2d/99,face_keypoints_2d/100,face_keypoints_2d/101,face_keypoints_2d/102,face_keypoints_2d/103,face_keypoints_2d/104,face_keypoints_2d/105,face_keypoints_2d/106,face_keypoints_2d/107,face_keypoints_2d/108,face_keypoints_2d/109,face_keypoints_2d/110,face_keypoints_2d/111,face_keypoints_2d/112,face_keypoints_2d/113,face_keypoints_2d/114,face_keypoints_2d/115,face_keypoints_2d/116,face_keypoints_2d/117,face_keypoints_2d/118,face_keypoints_2d/119,face_keypoints_2d/120,face_keypoints_2d/121,face_keypoints_2d/122,face_keypoints_2d/123,face_keypoints_2d/124,face_keypoints_2d/125,face_keypoints_2d/126,face_keypoints_2d/127,face_keypoints_2d/128,face_keypoints_2d/129,face_keypoints_2d/130,face_keypoints_2d/131,face_keypoints_2d/132,face_keypoints_2d/133,face_keypoints_2d/134,face_keypoints_2d/135,face_keypoints_2d/136,face_keypoints_2d/137,face_keypoints_2d/138,face_keypoints_2d/139,face_keypoints_2d/140,face_keypoints_2d/141,face_keypoints_2d/142,face_keypoints_2d/143,face_keypoints_2d/144,face_keypoints_2d/145,face_keypoints_2d/146,face_keypoints_2d/147,face_keypoints_2d/148,face_keypoints_2d/149,face_keypoints_2d/150,face_keypoints_2d/151,face_keypoints_2d/152,face_keypoints_2d/153,face_keypoints_2d/154,face_keypoints_2d/155,face_keypoints_2d/156,face_keypoints_2d/157,face_keypoints_2d/158,face_keypoints_2d/159,face_keypoints_2d/160,face_keypoints_2d/161,face_keypoints_2d/162,face_keypoints_2d/163,face_keypoints_2d/164,face_keypoints_2d/165,face_keypoints_2d/166,face_keypoints_2d/167,face_keypoints_2d/168,face_keypoints_2d/169,face_keypoints_2d/170,face_keypoints_2d/171,face_keypoints_2d/172,face_keypoints_2d/173,face_keypoints_2d/174,face_keypoints_2d/175,face_keypoints_2d/176,face_keypoints_2d/177,face_keypoints_2d/178,face_keypoints_2d/179,face_keypoints_2d/180,face_keypoints_2d/181,face_keypoints_2d/182,face_keypoints_2d/183,face_keypoints_2d/184,face_keypoints_2d/185,face_keypoints_2d/186,face_keypoints_2d/187,face_keypoints_2d/188,face_keypoints_2d/189,face_keypoints_2d/190,face_keypoints_2d/191,face_keypoints_2d/192,face_keypoints_2d/193,face_keypoints_2d/194,face_keypoints_2d/195,face_keypoints_2d/196,face_keypoints_2d/197,face_keypoints_2d/198,face_keypoints_2d/199,face_keypoints_2d/200,face_keypoints_2d/201,face_keypoints_2d/202,face_keypoints_2d/203,face_keypoints_2d/204,face_keypoints_2d/205,face_keypoints_2d/206,face_keypoints_2d/207,face_keypoints_2d/208,face_keypoints_2d/209,hand_left_keypoints_2d/0,hand_left_keypoints_2d/1,hand_left_keypoints_2d/2,hand_left_keypoints_2d/3,hand_left_keypoints_2d/4,hand_left_keypoints_2d/5,hand_left_keypoints_2d/6,hand_left_keypoints_2d/7,hand_left_keypoints_2d/8,hand_left_keypoints_2d/9,hand_left_keypoints_2d/10,hand_left_keypoints_2d/11,hand_left_keypoints_2d/12,hand_left_keypoints_2d/13,hand_left_keypoints_2d/14,hand_left_keypoints_2d/15,hand_left_keypoints_2d/16,hand_left_keypoints_2d/17,hand_left_keypoints_2d/18,hand_left_keypoints_2d/19,hand_left_keypoints_2d/20,hand_left_keypoints_2d/21,hand_left_keypoints_2d/22,hand_left_keypoints_2d/23,hand_left_keypoints_2d/24,hand_left_keypoints_2d/25,hand_left_keypoints_2d/26,hand_left_keypoints_2d/27,hand_left_keypoints_2d/28,hand_left_keypoints_2d/29,hand_left_keypoints_2d/30,hand_left_keypoints_2d/31,hand_left_keypoints_2d/32,hand_left_keypoints_2d/33,hand_left_keypoints_2d/34,hand_left_keypoints_2d/35,hand_left_keypoints_2d/36,hand_left_keypoints_2d/37,hand_left_keypoints_2d/38,hand_left_keypoints_2d/39,hand_left_keypoints_2d/40,hand_left_keypoints_2d/41,hand_left_keypoints_2d/42,hand_left_keypoints_2d/43,hand_left_keypoints_2d/44,hand_left_keypoints_2d/45,hand_left_keypoints_2d/46,hand_left_keypoints_2d/47,hand_left_keypoints_2d/48,hand_left_keypoints_2d/49,hand_left_keypoints_2d/50,hand_left_keypoints_2d/51,hand_left_keypoints_2d/52,hand_left_keypoints_2d/53,hand_left_keypoints_2d/54,hand_left_keypoints_2d/55,hand_left_keypoints_2d/56,hand_left_keypoints_2d/57,hand_left_keypoints_2d/58,hand_left_keypoints_2d/59,hand_left_keypoints_2d/60,hand_left_keypoints_2d/61,hand_left_keypoints_2d/62,hand_right_keypoints_2d/0,hand_right_keypoints_2d/1,hand_right_keypoints_2d/2,hand_right_keypoints_2d/3,hand_right_keypoints_2d/4,hand_right_keypoints_2d/5,hand_right_keypoints_2d/6,hand_right_keypoints_2d/7,hand_right_keypoints_2d/8,hand_right_keypoints_2d/9,hand_right_keypoints_2d/10,hand_right_keypoints_2d/11,hand_right_keypoints_2d/12,hand_right_keypoints_2d/13,hand_right_keypoints_2d/14,hand_right_keypoints_2d/15,hand_right_keypoints_2d/16,hand_right_keypoints_2d/17,hand_right_keypoints_2d/18,hand_right_keypoints_2d/19,hand_right_keypoints_2d/20,hand_right_keypoints_2d/21,hand_right_keypoints_2d/22,hand_right_keypoints_2d/23,hand_right_keypoints_2d/24,hand_right_keypoints_2d/25,hand_right_keypoints_2d/26,hand_right_keypoints_2d/27,hand_right_keypoints_2d/28,hand_right_keypoints_2d/29,hand_right_keypoints_2d/30,hand_right_keypoints_2d/31,hand_right_keypoints_2d/32,hand_right_keypoints_2d/33,hand_right_keypoints_2d/34,hand_right_keypoints_2d/35,hand_right_keypoints_2d/36,hand_right_keypoints_2d/37,hand_right_keypoints_2d/38,hand_right_keypoints_2d/39,hand_right_keypoints_2d/40,hand_right_keypoints_2d/41,hand_right_keypoints_2d/42,hand_right_keypoints_2d/43,hand_right_keypoints_2d/44,hand_right_keypoints_2d/45,hand_right_keypoints_2d/46,hand_right_keypoints_2d/47,hand_right_keypoints_2d/48,hand_right_keypoints_2d/49,hand_right_keypoints_2d/50,hand_right_keypoints_2d/51,hand_right_keypoints_2d/52,hand_right_keypoints_2d/53,hand_right_keypoints_2d/54,hand_right_keypoints_2d/55,hand_right_keypoints_2d/56,hand_right_keypoints_2d/57,hand_right_keypoints_2d/58,hand_right_keypoints_2d/59,hand_right_keypoints_2d/60,hand_right_keypoints_2d/61,hand_right_keypoints_2d/62,target,time
-1,452.84,51.9398,0.844199,542.424,197.277,0.509633,467.507,232.554,0.535153,474.84,438.132,0.341255,439.607,523.322,0.084999,626.102,164.992,0.448735,684.877,383.808,0.206136,0,0,0,557.098,518.919,0.0628853,501.309,513.053,0.0765633,0,0,0,0,0,0,634.931,514.516,0.0666788,0,0,0,0,0,0,441.025,32.8197,0.86755,488.067,19.6479,0.841488,0,0,0,561.508,40.0939,0.796178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,431.36,50.8879,0.732848,431.36,62.1599,0.735974,435.338,74.758,0.73485,439.979,86.6931,0.754013,445.284,98.6282,0.825181,451.251,109.9,0.853765,457.882,121.172,0.722671,467.165,131.118,0.745376,477.774,135.096,0.718714,493.687,129.129,0.631131,510.264,121.172,0.496551,528.829,113.878,0.536325,542.753,101.28,0.564205,551.373,84.0409,0.691253,552.699,66.1383,0.77945,552.036,46.2465,0.815301,550.71,27.6809,0.716421,424.066,25.0287,0.784489,425.392,20.3872,0.842119,430.034,19.0611,0.900983,435.338,16.4089,0.846462,441.306,17.072,0.847329,462.523,9.11526,0.872594,472.469,3.81079,0.928462,483.078,0.495495,0.837928,494.35,-0.830622,0.774608,505.622,3.14773,0.735024,453.241,29.6701,0.807568,451.914,35.6376,0.821402,451.251,42.2682,0.825487,449.925,50.2249,0.812377,451.251,66.8013,0.944111,454.567,66.8013,0.830538,457.219,66.8013,0.906908,462.523,64.1491,0.893871,467.828,62.1599,0.905536,435.338,40.9421,0.868883,436.664,36.3007,0.872853,441.969,34.9745,0.858165,447.936,36.3007,0.809314,445.284,40.279,0.829419,439.979,42.2682,0.84182,477.111,29.007,0.872539,481.752,21.7134,0.809223,489.046,19.7242,0.94341,497.002,23.0395,0.815623,491.698,29.007,0.831894,483.741,29.6701,0.90322,451.914,93.3237,0.902307,451.914,87.3562,0.905544,455.893,81.3886,0.829382,461.86,80.7256,0.838576,467.165,78.0733,0.916287,474.458,80.7256,0.852645,483.741,84.0409,0.90841,478.437,90.0084,0.834245,472.469,94.6498,0.882666,466.502,97.9651,0.857154,461.197,98.6282,0.868829,456.556,97.9651,0.88238,455.893,91.9976,0.811925,458.545,88.6823,0.876166,462.523,88.0192,0.962385,468.491,86.6931,0.856661,478.437,84.0409,0.830971,468.491,86.03,0.847174,462.523,88.0192,0.960472,458.545,88.6823,0.857661,441.306,37.6268,0.889261,486.394,24.3656,0.798048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,435.526,522.759,0.152269,441.563,554.453,0.032933,456.656,583.884,0.0259111,455.901,594.449,0.0152803,440.054,616.334,0.0100224,449.11,586.903,0.0227511,439.299,598.222,0.0137684,424.961,602.75,0.0118882,430.998,609.542,0.00820491,449.11,579.357,0.0121192,440.054,594.449,0.0121812,437.035,602.75,0.00939998,430.244,608.033,0.00810056,421.188,542.379,0.0134618,443.827,592.185,0.011354,418.169,588.412,0.0105248,424.207,611.806,0.00774583,418.924,558.227,0.014099,418.924,560.491,0.0110093,407.605,584.639,0.00937415,406.85,585.394,0.00739578,0,0
-1,454.278,51.8867,0.816471,543.885,195.823,0.501808,467.522,231.074,0.530815,474.827,435.222,0.309116,433.742,536.55,0.113594,626.125,166.448,0.439321,676.071,350.029,0.317374,0,0,0,562.976,523.317,0.0790469,504.238,515.986,0.0757082,0,0,0,0,0,0,634.946,515.982,0.0877728,0,0,0,0,0,0,441.092,31.3692,0.880144,488.102,19.5699,0.86129,0,0,0,562.995,38.6969,0.789564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,431.809,50.3053,0.721656,432.467,61.4963,0.741674,436.417,74.6621,0.727138,441.025,86.5114,0.752493,446.291,97.7024,0.808191,452.216,108.893,0.836707,458.799,120.084,0.725234,468.015,129.959,0.743549,478.548,133.908,0.712471,493.688,127.984,0.612622,510.804,120.084,0.470506,529.236,112.843,0.52717,543.06,101.652,0.567975,552.276,83.2199,0.698139,552.935,65.446,0.767806,552.276,45.6973,0.815929,551.618,27.9234,0.73817,423.909,23.9736,0.800249,426.542,19.3656,0.885847,431.15,17.3907,0.866063,436.417,14.7575,0.849125,441.683,14.7575,0.855242,463.407,8.83292,0.898347,473.281,2.90829,0.922373,483.814,-1.04147,0.833568,494.347,-1.04147,0.762716,505.538,2.24999,0.672261,453.532,28.5817,0.802561,452.874,34.5063,0.83412,452.216,41.0892,0.848147,450.241,48.9887,0.799671,452.216,66.1043,0.928627,454.849,66.1043,0.818649,458.14,66.1043,0.897594,463.407,63.4712,0.896911,468.673,61.4963,0.909592,435.759,40.4309,0.865462,437.075,35.1646,0.910385,442.341,34.5063,0.864763,448.266,35.1646,0.821477,445.633,39.7727,0.809621,440.367,41.0892,0.838679,477.231,27.9234,0.854407,481.839,20.0239,0.828407,489.738,19.3656,0.952946,496.98,21.3405,0.812909,492.372,27.2651,0.822986,484.472,29.24,0.900983,452.874,92.436,0.91586,452.874,86.5114,0.914125,456.824,80.5868,0.815046,462.09,79.9285,0.821991,468.015,77.2953,0.895607,474.598,79.2702,0.862957,484.472,82.5616,0.894805,478.548,89.8029,0.830247,472.623,93.7526,0.862771,467.357,97.0441,0.843414,462.09,97.7024,0.854248,457.482,97.0441,0.870084,456.166,91.1194,0.804743,458.799,87.828,0.883542,463.407,87.1697,0.960877,468.673,85.1948,0.874276,479.206,83.2199,0.841235,468.673,85.1948,0.86544,463.407,87.1697,0.960678,458.799,87.828,0.86622,442.341,36.4812,0.91438,486.447,23.3153,0.79283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,435.172,522.028,0.119204,435.172,557.999,0.0309245,459.902,584.977,0.0276295,498.87,586.475,0.0172689,500.369,598.466,0.00915118,451.658,594.719,0.021988,434.422,602.213,0.0141115,421.683,602.962,0.0117544,399.201,603.711,0.00861801,417.186,560.247,0.011218,436.671,602.962,0.0127141,433.673,608.957,0.0115481,426.929,610.456,0.0090382,417.186,560.247,0.0114711,445.663,603.711,0.0115978,434.422,605.21,0.0104689,415.688,617.95,0.00857933,416.437,560.247,0.0135969,415.688,561.746,0.00932204,413.44,617.95,0.00876054,411.941,620.198,0.00738517,0,0.1
-1,454.292,50.4112,0.791177,543.891,195.827,0.495486,468.977,229.642,0.531085,474.851,439.583,0.275064,439.625,523.355,0.0960017,626.139,167.899,0.433541,674.572,345.635,0.31701,0,0,0,561.508,523.316,0.0718004,510.089,518.916,0.0747298,0,0,0,0,0,0,629.063,515.977,0.0839384,0,0,0,0,0,0,441.15,29.9311,0.884011,489.556,18.2006,0.856896,0,0,0,564.459,38.6435,0.772826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,432.853,48.9076,0.716928,434.187,60.2493,0.734695,436.856,72.9253,0.73758,441.526,84.9341,0.775133,446.863,96.9429,0.836648,452.867,108.285,0.851457,460.206,119.626,0.710966,468.212,129.634,0.752972,479.553,133.636,0.714739,494.898,126.298,0.62538,511.577,118.959,0.478519,530.257,112.955,0.55259,544.268,101.613,0.594385,553.608,83.5997,0.695236,554.275,64.9194,0.797248,553.608,45.5719,0.773042,552.941,27.5586,0.780967,425.514,22.8885,0.783659,428.182,18.2185,0.800779,432.185,16.8841,0.894589,437.523,14.8827,0.851828,442.86,14.8827,0.825086,464.209,6.87681,0.854632,473.549,1.53956,0.937325,483.556,-0.46191,0.832531,494.231,-1.79622,0.716005,505.573,0.872402,0.657831,455.536,27.5586,0.790684,453.534,33.563,0.814279,452.867,40.2346,0.815748,451.533,48.2405,0.832676,452.867,64.9194,0.944968,456.87,64.9194,0.841768,458.872,64.9194,0.884958,464.209,62.9179,0.867707,469.546,60.2493,0.871207,436.856,38.9003,0.874539,438.857,34.2302,0.82692,444.194,32.8959,0.811081,449.531,34.2302,0.778289,446.863,38.2331,0.846895,441.526,40.2346,0.862977,478.886,27.5586,0.91724,483.556,20.2199,0.835133,490.228,17.5513,0.916507,498.234,21.5542,0.825132,493.564,26.8915,0.848636,484.891,28.2258,0.909581,453.534,91.6056,0.906116,453.534,85.6012,0.895179,457.537,80.264,0.856093,462.875,80.264,0.858251,468.879,76.261,0.929547,476.885,79.5968,0.862118,484.891,82.2654,0.878063,479.553,89.6041,0.822822,473.549,92.9399,0.884687,468.212,96.9429,0.887933,462.875,97.61,0.894755,457.537,96.2757,0.905474,457.537,90.9385,0.85048,460.873,86.9355,0.872129,464.209,86.9355,0.947622,470.213,85.6012,0.837133,480.221,83.5997,0.799285,470.213,84.9341,0.829024,464.209,86.2684,0.938681,460.873,86.9355,0.852173,442.86,35.5645,0.865721,488.227,22.2214,0.828087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,434.934,517.87,0.0378019,421.837,542.525,0.0226245,449.573,557.163,0.0208734,491.949,588.752,0.0140306,495.801,594.916,0.00926125,438.016,560.245,0.0197447,445.721,593.375,0.0120313,448.032,602.621,0.00985833,443.41,608.014,0.00730939,428,549.459,0.0140257,444.951,592.605,0.00908085,444.18,600.309,0.00775289,434.164,604.932,0.00696085,420.296,548.688,0.0184461,411.821,561.016,0.0105942,412.591,584.9,0.00990621,429.541,601.85,0.00804919,417.214,554.081,0.0165501,407.968,573.343,0.010439,402.575,583.359,0.00991261,407.968,584.13,0.00854355,0,0.2
-1,458.711,51.8781,0.75533,543.876,194.356,0.491165,468.989,231.057,0.487758,474.848,435.211,0.21335,439.579,523.303,0.120021,623.183,166.444,0.428961,686.301,370.586,0.270204,0,0,0,571.78,493.95,0.0829064,513.053,504.229,0.0854974,0,0,0,0,0,0,637.866,508.637,0.0842138,0,0,0,0,0,0,442.528,31.3217,0.845451,491.007,21.0811,0.787556,0,0,0,564.467,40.1761,0.795192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,434.401,50.4973,0.732044,434.401,62.2518,0.744218,438.319,74.6593,0.716895,442.237,86.4138,0.749609,447.461,97.5152,0.799825,454.644,109.27,0.817127,460.522,120.371,0.75087,469.664,129.514,0.710772,480.112,133.432,0.69753,493.826,126.248,0.598739,510.152,119.065,0.443943,528.436,113.188,0.562232,544.109,102.739,0.618948,553.251,86.4138,0.65977,554.557,66.823,0.789955,553.904,49.1913,0.752077,553.904,29.6005,0.755348,427.217,24.3763,0.803463,429.176,19.8051,0.877554,434.401,17.846,0.878289,439.625,15.2339,0.854867,444.849,15.2339,0.846768,465.746,9.35668,0.885639,475.541,3.47944,0.947732,485.99,0.214312,0.859426,497.091,-0.438714,0.785849,507.539,2.82642,0.720437,456.603,28.9475,0.804201,455.297,34.8247,0.840415,454.644,40.7019,0.852855,452.685,49.1913,0.79254,454.644,66.17,0.9248,457.256,66.17,0.81449,460.522,66.17,0.889968,465.746,63.5579,0.900052,470.97,61.5988,0.915782,438.319,40.7019,0.861819,439.625,35.4777,0.906767,444.849,34.1717,0.84574,450.726,35.4777,0.81812,448.114,40.0489,0.813583,442.89,41.355,0.835241,480.765,28.9475,0.891065,485.337,21.1112,0.836513,491.867,19.8051,0.915962,500.356,23.0702,0.816796,495.785,28.9475,0.841492,486.643,29.6005,0.904582,455.297,92.291,0.937132,455.297,86.4138,0.937322,459.216,80.5365,0.830514,464.44,80.5365,0.824448,470.317,77.2714,0.906696,477.5,80.5365,0.861529,486.643,83.1487,0.893868,480.765,90.3319,0.838523,475.541,94.2501,0.858885,469.664,97.5152,0.863916,464.44,98.1683,0.868714,459.216,96.8622,0.894987,458.562,91.638,0.821697,461.175,87.7198,0.895034,465.746,87.0668,0.973199,470.97,85.7608,0.879073,481.418,84.4547,0.8251,470.97,85.7608,0.870402,465.746,87.0668,0.971382,461.175,87.7198,0.870735,444.849,36.1308,0.915069,489.908,24.3763,0.818956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,433.185,518.658,0.0227331,429.439,547.129,0.0215094,473.644,587.588,0.0186335,494.623,587.588,0.0142104,499.119,591.334,0.00915249,444.424,561.365,0.0190107,449.669,591.334,0.0117675,449.669,597.328,0.00988229,444.424,603.322,0.00740214,436.932,559.866,0.0132639,400.968,561.365,0.00868468,447.421,595.83,0.00775585,440.678,601.824,0.0071293,430.938,564.362,0.0160913,411.457,561.365,0.00992159,439.179,592.084,0.0100903,435.433,597.328,0.00816049,418.95,551.625,0.0167708,414.454,566.609,0.0101831,416.702,578.597,0.00952753,415.203,583.842,0.00815641,0,0.3
-1,460.175,51.8979,0.78295,543.86,192.909,0.466288,473.387,231.086,0.379532,486.588,370.584,0.0722621,439.601,521.836,0.0716869,618.798,164.969,0.435859,693.69,373.538,0.337849,0,0,0,568.851,507.175,0.0833008,508.64,508.635,0.0966711,0,0,0,0,0,0,636.412,521.852,0.0757717,0,0,0,0,0,0,442.606,32.7852,0.809503,492.474,23.9928,0.785106,0,0,0,564.461,41.6602,0.788695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,435.228,51.273,0.74156,435.88,63.0086,0.735504,439.792,76.0483,0.720206,443.704,87.132,0.756467,448.92,98.8677,0.791584,455.44,109.951,0.791226,461.308,121.687,0.717964,471.087,130.163,0.711989,481.519,134.075,0.687623,494.559,126.903,0.574537,511.51,119.731,0.446519,529.114,113.863,0.563153,544.761,104.084,0.605906,554.541,87.784,0.66716,555.193,68.2245,0.729251,554.541,51.273,0.77452,552.585,31.7135,0.70173,428.708,25.8456,0.799375,430.664,20.6298,0.85306,435.228,19.3258,0.905978,440.444,16.7179,0.858845,445.66,16.7179,0.845037,467.175,10.1981,0.868986,476.955,4.33023,0.958659,487.387,0.418341,0.884667,497.819,-0.233642,0.826933,508.902,4.33023,0.790509,457.396,30.4095,0.801814,456.092,36.2774,0.828515,455.44,42.1452,0.837848,453.484,49.969,0.785037,455.44,66.9205,0.906235,458.7,66.2685,0.792814,461.308,66.2685,0.874349,466.523,63.0086,0.930361,471.739,61.7047,0.914312,439.792,41.4932,0.876787,441.096,36.2774,0.884244,446.312,35.6254,0.835898,452.18,36.9293,0.816351,449.572,40.8412,0.834107,444.356,42.1452,0.850794,481.519,29.7575,0.904791,486.083,22.5857,0.832043,492.603,20.6298,0.925735,500.427,24.5417,0.821068,495.863,29.7575,0.845486,487.387,31.0615,0.905513,456.092,92.9998,0.92313,456.092,86.48,0.894587,460.004,79.3082,0.81897,465.219,79.3082,0.839578,471.087,77.3522,0.900425,477.607,79.3082,0.867399,486.735,83.8721,0.90292,481.519,89.7399,0.838533,476.303,93.6518,0.886554,470.435,97.5637,0.832086,465.219,98.2157,0.850456,460.656,96.9117,0.859798,459.352,91.0439,0.79767,461.96,87.784,0.88648,466.523,87.784,0.933392,471.739,85.176,0.877471,482.171,83.8721,0.849872,471.739,84.5241,0.869168,466.523,87.784,0.939539,461.96,87.784,0.873751,445.66,37.5813,0.901797,490.647,25.1937,0.826338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,431.196,559.483,0.0111991,441.526,554.964,0.020012,467.994,582.724,0.0228299,489.298,580.141,0.0162653,491.881,585.951,0.00972705,449.918,578.85,0.0192193,440.88,587.888,0.0125891,437.006,592.407,0.0103153,407.31,562.711,0.00771042,432.487,556.901,0.0138816,403.436,558.192,0.0093171,427.968,593.698,0.00818986,424.095,594.99,0.00790849,427.968,560.128,0.0181791,410.538,558.192,0.0110385,415.057,564.002,0.0106503,420.867,593.698,0.00775257,416.994,554.318,0.0169863,416.348,560.128,0.0105669,413.766,564.002,0.0104516,408.601,569.812,0.00852876,0,0.4
