people/person_id/0,people/pose_keypoints_2d/0,people/pose_keypoints_2d/1,people/pose_keypoints_2d/2,people/pose_keypoints_2d/3,people/pose_keypoints_2d/4,people/pose_keypoints_2d/5,people/pose_keypoints_2d/6,people/pose_keypoints_2d/7,people/pose_keypoints_2d/8,people/pose_keypoints_2d/9,people/pose_keypoints_2d/10,people/pose_keypoints_2d/11,people/pose_keypoints_2d/12,people/pose_keypoints_2d/13,people/pose_keypoints_2d/14,people/pose_keypoints_2d/15,people/pose_keypoints_2d/16,people/pose_keypoints_2d/17,people/pose_keypoints_2d/18,people/pose_keypoints_2d/19,people/pose_keypoints_2d/20,people/pose_keypoints_2d/21,people/pose_keypoints_2d/22,people/pose_keypoints_2d/23,people/pose_keypoints_2d/24,people/pose_keypoints_2d/25,people/pose_keypoints_2d/26,people/pose_keypoints_2d/27,people/pose_keypoints_2d/28,people/pose_keypoints_2d/29,people/pose_keypoints_2d/30,people/pose_keypoints_2d/31,people/pose_keypoints_2d/32,people/pose_keypoints_2d/33,people/pose_keypoints_2d/34,people/pose_keypoints_2d/35,people/pose_keypoints_2d/36,people/pose_keypoints_2d/37,people/pose_keypoints_2d/38,people/pose_keypoints_2d/39,people/pose_keypoints_2d/40,people/pose_keypoints_2d/41,people/pose_keypoints_2d/42,people/pose_keypoints_2d/43,people/pose_keypoints_2d/44,people/pose_keypoints_2d/45,people/pose_keypoints_2d/46,people/pose_keypoints_2d/47,people/pose_keypoints_2d/48,people/pose_keypoints_2d/49,people/pose_keypoints_2d/50,people/pose_keypoints_2d/51,people/pose_keypoints_2d/52,people/pose_keypoints_2d/53,people/pose_keypoints_2d/54,people/pose_keypoints_2d/55,people/pose_keypoints_2d/56,people/pose_keypoints_2d/57,people/pose_keypoints_2d/58,people/pose_keypoints_2d/59,people/pose_keypoints_2d/60,people/pose_keypoints_2d/61,people/pose_keypoints_2d/62,people/pose_keypoints_2d/63,people/pose_keypoints_2d/64,people/pose_keypoints_2d/65,people/pose_keypoints_2d/66,people/pose_keypoints_2d/67,people/pose_keypoints_2d/68,people/pose_keypoints_2d/69,people/pose_keypoints_2d/70,people/pose_keypoints_2d/71,people/pose_keypoints_2d/72,people/pose_keypoints_2d/73,people/pose_keypoints_2d/74,target
-1,452.861,157.597,0.918386,521.809,225.176,0.492043,496.873,235.494,0.333796,0,0,0,0,0,0,545.384,210.525,0.550431,548.284,376.472,0.354564,474.913,507.159,0.604771,510.111,495.422,0.0831936,482.21,482.209,0.0714548,0,0,0,0,0,0,533.602,496.894,0.111982,0,0,0,0,0,0,446.926,145.875,0.849298,471.903,137.076,0.863806,0,0,0,520.378,144.411,0.867631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,452.855,156.186,0.897173,521.817,222.244,0.522836,496.895,232.535,0.340996,474.833,376.463,0.0701922,449.848,508.625,0.297182,545.344,210.501,0.562714,549.745,373.531,0.361183,489.535,508.643,0.619577,507.167,495.412,0.0835118,476.322,491.015,0.0696376,0,0,0,0,0,0,538.002,491.017,0.118941,0,0,0,0,0,0,446.926,144.448,0.829575,471.892,135.69,0.87043,0,0,0,520.383,144.418,0.871099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,454.272,156.181,0.878324,521.825,225.202,0.529378,495.423,238.384,0.363776,464.6,402.883,0.0792793,444.022,518.922,0.332434,546.83,210.498,0.559178,551.247,395.553,0.301415,499.853,510.062,0.578026,510.113,510.109,0.0926932,483.668,502.754,0.0815666,0,0,0,0,0,0,545.344,510.103,0.0974848,0,0,0,0,0,0,448.388,145.824,0.847129,473.34,135.687,0.888082,0,0,0,520.402,145.85,0.896541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,454.333,157.557,0.864844,521.81,226.666,0.563337,493.96,239.904,0.397343,0,0,0,0,0,0,546.798,209.034,0.584569,567.342,358.824,0.436866,511.606,502.762,0.387842,502.755,458.707,0.0861159,473.394,455.769,0.088487,0,0,0,0,0,0,546.831,476.323,0.0892518,0,0,0,0,0,0,449.829,145.823,0.858405,473.389,137.053,0.898015,0,0,0,520.411,145.925,0.914481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,455.751,156.162,0.840448,523.307,223.718,0.511337,499.807,232.55,0.34984,0,0,0,0,0,0,546.831,213.447,0.54903,565.913,366.184,0.356392,521.851,508.64,0.361177,499.836,461.643,0.117375,474.843,458.707,0.116076,0,0,0,0,0,0,523.308,464.582,0.115249,0,0,0,0,0,0,449.895,145.819,0.872514,473.404,135.675,0.906273,0,0,0,521.787,145.875,0.90447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,454.345,154.727,0.845413,520.368,226.639,0.541681,492.474,239.846,0.395198,0,0,0,0,0,0,546.802,209.07,0.578679,568.831,360.3,0.408155,523.325,515.971,0.450651,495.415,485.138,0.0822498,461.651,496.882,0.0903504,0,0,0,0,0,0,524.798,480.73,0.0979485,0,0,0,0,0,0,451.275,144.422,0.864829,473.359,135.641,0.903477,0,0,0,520.404,145.843,0.902204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,454.317,150.33,0.847535,520.374,226.664,0.547388,491.005,239.883,0.400311,0,0,0,0,0,0,548.272,210.521,0.558839,568.836,358.826,0.435801,527.722,510.092,0.344454,508.636,468.985,0.134402,477.785,466.049,0.116187,0,0,0,0,0,0,535.06,470.455,0.144281,0,0,0,0,0,0,449.919,142.916,0.826012,473.394,135.607,0.904958,0,0,0,520.399,145.835,0.899973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,454.331,153.236,0.841197,520.393,228.098,0.569995,491.012,241.322,0.419244,0,0,0,0,0,0,548.295,211.976,0.566776,568.861,369.117,0.414505,530.661,511.591,0.34459,501.321,471.926,0.121851,471.933,471.926,0.107488,0,0,0,0,0,0,532.123,473.391,0.137744,0,0,0,0,0,0,451.305,142.964,0.854203,473.4,135.582,0.911897,0,0,0,521.771,144.433,0.891973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,454.333,150.296,0.840897,521.843,228.095,0.556691,492.489,239.873,0.391164,0,0,0,0,0,0,549.755,213.445,0.535151,568.883,357.381,0.389185,535.05,486.614,0.291793,501.312,468.981,0.105988,474.863,466.047,0.099337,0,0,0,0,0,0,529.206,473.391,0.118042,0,0,0,0,0,0,451.296,140.047,0.847866,474.783,135.554,0.905343,0,0,0,521.788,145.81,0.885483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,454.351,148.838,0.852897,521.795,226.652,0.542563,492.474,238.406,0.390457,0,0,0,0,0,0,548.304,213.457,0.548825,571.819,363.242,0.397157,533.6,486.614,0.291781,502.763,451.36,0.124543,476.332,445.487,0.112413,0,0,0,0,0,0,524.797,457.23,0.134377,0,0,0,0,0,0,451.317,140.048,0.847553,473.407,135.554,0.900579,0,0,0,521.817,144.43,0.885843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,454.333,150.297,0.837843,521.821,226.669,0.560226,491.037,239.85,0.389489,0,0,0,0,0,0,549.782,211.974,0.552306,570.295,367.643,0.419136,530.655,495.403,0.391638,499.835,468.981,0.116968,468.982,471.915,0.111054,0,0,0,0,0,0,524.807,470.45,0.124086,0,0,0,0,0,0,451.292,141.507,0.840572,473.41,134.199,0.901504,0,0,0,521.824,145.81,0.895378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,454.344,148.872,0.834133,520.376,228.077,0.544218,489.573,239.87,0.391176,451.372,419.053,0.0712823,439.579,523.288,0.177338,549.749,213.445,0.56375,568.799,363.237,0.456111,521.813,498.372,0.423975,499.805,492.484,0.102107,463.093,496.894,0.111972,0,0,0,0,0,0,551.231,489.54,0.106363,0,0,0,0,0,0,451.33,138.555,0.84869,474.799,134.192,0.909655,0,0,0,521.845,145.811,0.89203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,454.34,147.444,0.851976,518.914,228.166,0.587142,488.101,242.821,0.446887,0,0,0,0,0,0,549.747,211.958,0.563241,564.464,358.835,0.433902,532.136,464.585,0.397725,501.311,461.643,0.115267,476.318,455.776,0.108823,0,0,0,0,0,0,524.781,464.577,0.114091,0,0,0,0,0,0,451.321,138.564,0.845691,474.79,134.152,0.913772,0,0,0,521.841,145.858,0.91416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,455.798,147.394,0.857288,520.371,228.135,0.551121,489.545,239.897,0.407513,0,0,0,0,0,0,549.745,214.912,0.5618,565.898,364.728,0.419907,517.429,499.823,0.367905,499.808,460.17,0.087516,471.915,455.776,0.086086,0,0,0,0,0,0,523.31,464.589,0.0887748,0,0,0,0,0,0,451.393,137.074,0.885758,474.845,134.126,0.936841,0,0,0,521.856,145.936,0.921522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,455.755,147.372,0.876351,520.342,229.646,0.562042,488.079,242.846,0.420969,0,0,0,0,0,0,552.684,216.355,0.562369,562.976,376.478,0.449707,521.873,492.489,0.398803,499.827,489.547,0.104027,461.645,492.479,0.112232,0,0,0,0,0,0,545.372,488.07,0.117377,0,0,0,0,0,0,451.365,137.08,0.886491,474.86,134.161,0.944801,0,0,0,521.917,147.338,0.943591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,457.25,147.406,0.857835,521.816,229.61,0.605951,489.525,242.822,0.439493,464.558,375.001,0.0665193,0,0,0,555.597,216.337,0.585412,565.91,372.051,0.526686,529.182,474.852,0.331342,505.687,507.167,0.119222,463.097,501.302,0.123308,0,0,0,0,0,0,546.802,499.831,0.119805,0,0,0,0,0,0,451.415,137.096,0.900232,474.905,134.136,0.946355,0,0,0,521.871,147.401,0.920309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,460.145,147.428,0.841167,520.394,231.096,0.590904,488.088,248.704,0.42886,451.33,411.724,0.233479,426.417,518.914,0.423938,555.613,216.357,0.569138,571.785,370.618,0.47152,524.788,510.074,0.406692,501.293,520.388,0.0804726,454.299,523.309,0.106998,0,0,0,0,0,0,546.801,518.918,0.0969072,0,0,0,0,0,0,452.785,138.57,0.872152,474.909,134.138,0.940235,0,0,0,521.914,148.8,0.909367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,461.597,147.4,0.855555,520.356,232.548,0.601175,488.052,250.156,0.452253,451.342,399.965,0.178838,419.095,523.299,0.41127,555.645,216.341,0.58697,573.24,369.106,0.531046,533.563,508.627,0.524379,485.145,536.548,0.135566,446.969,527.731,0.135917,0,0,0,0,0,0,521.862,536.541,0.0786054,0,0,0,0,0,0,452.825,137.107,0.896742,476.316,134.142,0.932252,0,0,0,523.278,148.817,0.903579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,461.622,147.398,0.877345,515.966,238.415,0.600396,483.651,254.591,0.444022,449.881,405.837,0.268442,417.626,514.492,0.52129,557.089,216.363,0.593359,576.201,382.36,0.492196,537.99,505.693,0.467456,486.605,529.205,0.168181,449.906,523.312,0.166799,0,0,0,0,0,0,518.925,536.542,0.115343,0,0,0,0,0,0,452.824,137.074,0.890624,476.371,134.14,0.930752,0,0,0,521.918,148.875,0.884517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,463.038,147.412,0.876044,511.527,241.354,0.651399,473.372,263.405,0.437493,451.336,404.367,0.339317,416.163,510.055,0.638828,557.097,216.402,0.618369,580.551,372.07,0.525828,539.501,515.979,0.525241,488.104,536.545,0.190597,451.361,524.788,0.19356,0,0,0,0,0,0,524.815,536.545,0.165658,0,0,0,0,0,0,452.848,137.132,0.866392,477.825,135.557,0.903712,0,0,0,521.904,153.238,0.875168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,461.654,147.445,0.855219,507.19,245.777,0.647898,461.616,276.61,0.536081,444.004,407.3,0.431581,416.063,510.057,0.715096,557.088,217.86,0.620573,585.019,372.062,0.566491,555.629,502.769,0.545908,496.888,523.33,0.187361,455.783,521.862,0.196998,0,0,0,0,0,0,535.077,518.918,0.158728,0,0,0,0,0,0,452.834,138.532,0.877611,477.791,135.586,0.913684,0,0,0,521.872,156.119,0.880703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
