people/person_id/0,people/pose_keypoints_2d/0,people/pose_keypoints_2d/1,people/pose_keypoints_2d/2,people/pose_keypoints_2d/3,people/pose_keypoints_2d/4,people/pose_keypoints_2d/5,people/pose_keypoints_2d/6,people/pose_keypoints_2d/7,people/pose_keypoints_2d/8,people/pose_keypoints_2d/9,people/pose_keypoints_2d/10,people/pose_keypoints_2d/11,people/pose_keypoints_2d/12,people/pose_keypoints_2d/13,people/pose_keypoints_2d/14,people/pose_keypoints_2d/15,people/pose_keypoints_2d/16,people/pose_keypoints_2d/17,people/pose_keypoints_2d/18,people/pose_keypoints_2d/19,people/pose_keypoints_2d/20,people/pose_keypoints_2d/21,people/pose_keypoints_2d/22,people/pose_keypoints_2d/23,people/pose_keypoints_2d/24,people/pose_keypoints_2d/25,people/pose_keypoints_2d/26,people/pose_keypoints_2d/27,people/pose_keypoints_2d/28,people/pose_keypoints_2d/29,people/pose_keypoints_2d/30,people/pose_keypoints_2d/31,people/pose_keypoints_2d/32,people/pose_keypoints_2d/33,people/pose_keypoints_2d/34,people/pose_keypoints_2d/35,people/pose_keypoints_2d/36,people/pose_keypoints_2d/37,people/pose_keypoints_2d/38,people/pose_keypoints_2d/39,people/pose_keypoints_2d/40,people/pose_keypoints_2d/41,people/pose_keypoints_2d/42,people/pose_keypoints_2d/43,people/pose_keypoints_2d/44,people/pose_keypoints_2d/45,people/pose_keypoints_2d/46,people/pose_keypoints_2d/47,people/pose_keypoints_2d/48,people/pose_keypoints_2d/49,people/pose_keypoints_2d/50,people/pose_keypoints_2d/51,people/pose_keypoints_2d/52,people/pose_keypoints_2d/53,people/pose_keypoints_2d/54,people/pose_keypoints_2d/55,people/pose_keypoints_2d/56,people/pose_keypoints_2d/57,people/pose_keypoints_2d/58,people/pose_keypoints_2d/59,people/pose_keypoints_2d/60,people/pose_keypoints_2d/61,people/pose_keypoints_2d/62,people/pose_keypoints_2d/63,people/pose_keypoints_2d/64,people/pose_keypoints_2d/65,people/pose_keypoints_2d/66,people/pose_keypoints_2d/67,people/pose_keypoints_2d/68,people/pose_keypoints_2d/69,people/pose_keypoints_2d/70,people/pose_keypoints_2d/71,people/pose_keypoints_2d/72,people/pose_keypoints_2d/73,people/pose_keypoints_2d/74,target
-1,498.3,145.855,0.914902,548.307,223.736,0.565643,520.407,241.36,0.408443,492.477,414.646,0.179855,461.625,502.751,0.538234,582.036,204.595,0.578391,582.087,361.79,0.402876,498.363,510.116,0.564647,526.255,510.094,0.158617,499.809,505.692,0.139212,0,0,0,0,0,0,558.584,510.113,0.174472,0,0,0,0,0,0,486.636,132.699,0.938991,514.519,125.358,0.853394,0,0,0,558.569,135.645,0.911818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,498.277,145.857,0.899324,546.838,226.658,0.608694,518.907,242.848,0.415531,501.316,373.523,0.0865897,0,0,0,582.072,203.13,0.586308,582.085,354.427,0.428158,498.37,508.646,0.548317,524.8,510.121,0.18599,496.899,505.697,0.149408,0,0,0,0,0,0,555.643,515.972,0.187585,0,0,0,0,0,0,486.618,134.053,0.940893,513.091,125.387,0.853631,0,0,0,558.531,135.681,0.901136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,498.275,145.894,0.925636,546.828,228.094,0.604202,517.439,245.777,0.396416,496.878,398.501,0.130903,463.073,501.328,0.452863,582.089,204.609,0.573981,582.057,360.304,0.410629,498.333,510.077,0.503592,524.793,513.04,0.121451,493.949,505.701,0.105724,0,0,0,0,0,0,564.445,520.388,0.14164,0,0,0,0,0,0,486.63,134.116,0.963472,514.509,126.819,0.844178,0,0,0,558.6,135.692,0.887801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,498.277,145.917,0.912012,546.826,228.078,0.608609,516.004,247.228,0.397487,498.356,401.433,0.136767,463.067,501.287,0.403057,582.079,203.168,0.568637,579.114,376.454,0.322232,498.356,507.179,0.55921,536.541,511.582,0.114273,518.92,513.043,0.0822263,0,0,0,0,0,0,562.978,511.571,0.148407,0,0,0,0,0,0,486.618,134.142,0.969652,514.519,128.254,0.830947,0,0,0,558.569,137.096,0.879076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,496.915,145.95,0.910074,546.835,226.653,0.597371,517.467,242.852,0.401562,498.318,404.368,0.112878,463.122,499.853,0.410091,582.072,204.607,0.567961,580.582,367.662,0.323768,498.326,507.163,0.572472,535.08,515.976,0.132777,515.982,514.518,0.0943253,0,0,0,0,0,0,560.041,517.444,0.165807,0,0,0,0,0,0,486.619,134.171,0.97455,514.504,128.293,0.827197,0,0,0,558.553,137.112,0.87018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,498.284,145.923,0.922502,546.857,226.64,0.585995,518.927,242.827,0.398045,492.499,402.888,0.193108,460.139,502.769,0.491619,580.624,206.091,0.586773,582.071,367.644,0.404419,495.398,510.078,0.557683,536.538,508.644,0.152344,499.847,499.85,0.124097,0,0,0,0,0,0,564.458,511.58,0.179426,0,0,0,0,0,0,486.649,134.172,0.981579,513.104,129.76,0.84496,0,0,0,558.517,140.021,0.860888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,496.846,145.954,0.891991,546.842,228.101,0.582432,518.925,245.768,0.39149,498.331,392.625,0.205443,458.718,499.838,0.582346,580.608,204.648,0.571038,582.075,363.254,0.383807,493.978,510.081,0.56794,539.479,507.171,0.153484,501.297,499.831,0.114715,0,0,0,0,0,0,565.916,508.646,0.191105,0,0,0,0,0,0,486.609,134.18,0.981202,511.634,131.166,0.860106,0,0,0,558.51,138.544,0.871182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,491.052,145.938,0.868986,546.863,226.644,0.583851,520.395,242.843,0.398704,496.9,401.419,0.279039,457.255,499.831,0.581123,580.624,204.591,0.578235,582.086,367.641,0.439547,491.041,507.148,0.561849,548.291,507.162,0.163312,529.191,507.154,0.124001,0,0,0,0,0,0,568.838,510.105,0.197544,0,0,0,0,0,0,486.529,134.145,0.934512,510.101,128.26,0.870895,0,0,0,557.125,138.539,0.879769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,489.566,145.83,0.883368,546.85,226.626,0.579723,520.404,241.369,0.405766,498.331,395.541,0.275607,458.693,499.83,0.431736,580.6,204.641,0.570565,579.099,373.53,0.432675,485.15,505.719,0.619989,552.701,508.623,0.188776,530.667,507.156,0.160255,0,0,0,0,0,0,571.778,508.644,0.199032,0,0,0,0,0,0,485.082,134.129,0.901438,510.065,126.791,0.870032,0,0,0,557.109,138.539,0.872584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,488.071,145.858,0.931144,548.281,226.649,0.558644,521.814,242.83,0.382412,496.872,402.899,0.271618,461.611,498.354,0.230498,580.601,204.61,0.561756,574.716,372.045,0.409167,476.289,501.325,0.428762,549.761,518.926,0.178911,527.731,513.059,0.158435,0,0,0,0,0,0,576.194,521.849,0.180164,0,0,0,0,0,0,480.723,134.158,0.883208,507.164,126.826,0.829422,0,0,0,557.032,137.089,0.876565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,486.639,145.829,0.931894,549.759,225.199,0.52799,523.298,241.34,0.374418,498.336,389.685,0.20491,463.151,495.421,0.259703,579.139,206.088,0.563533,571.794,364.715,0.437635,476.302,495.43,0.453557,548.273,511.561,0.192636,523.318,507.171,0.18565,0,0,0,0,0,0,573.246,515.973,0.185285,0,0,0,0,0,0,477.839,134.142,0.887052,502.781,126.837,0.831869,0,0,0,555.648,135.68,0.886645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,485.157,145.832,0.904899,549.782,223.746,0.522077,523.343,239.862,0.374477,489.567,404.323,0.146038,464.627,489.567,0.116605,579.101,206.093,0.559465,565.919,372.078,0.416935,463.122,499.805,0.586379,536.567,520.381,0.177107,513.04,511.568,0.161371,0,0,0,0,0,0,564.46,523.32,0.175486,0,0,0,0,0,0,476.41,134.182,0.905663,499.816,128.243,0.871017,0,0,0,554.185,137.075,0.852723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,483.655,145.825,0.8584,548.329,222.281,0.561504,523.33,238.415,0.374326,0,0,0,0,0,0,579.12,204.636,0.570251,564.424,358.833,0.384887,463.071,488.142,0.628643,535.069,510.122,0.219679,507.18,504.235,0.202823,0,0,0,0,0,0,561.501,514.523,0.201037,0,0,0,0,0,0,476.348,134.144,0.904309,499.767,126.808,0.88832,0,0,0,551.243,135.611,0.881913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,480.749,144.366,0.821809,546.828,226.659,0.605512,521.84,241.331,0.396531,496.882,386.743,0.0640248,0,0,0,577.657,204.668,0.569021,554.175,372.066,0.434082,454.348,483.663,0.616435,536.558,511.59,0.199801,511.581,508.634,0.174407,0,0,0,0,0,0,560.04,517.438,0.190301,0,0,0,0,0,0,476.367,132.632,0.834726,498.396,125.355,0.907314,0,0,0,548.294,135.569,0.905946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,477.783,142.962,0.842813,546.87,223.737,0.560411,523.3,238.414,0.378665,0,0,0,0,0,0,577.636,204.62,0.563032,555.643,369.108,0.472567,454.299,470.424,0.566441,536.555,510.123,0.178424,515.979,507.174,0.147626,0,0,0,0,0,0,555.621,511.589,0.186257,0,0,0,0,0,0,476.311,129.739,0.802855,498.33,125.325,0.905545,0,0,0,546.883,135.567,0.911276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,476.38,144.367,0.872469,546.82,225.175,0.573941,521.819,239.851,0.38419,499.811,382.369,0.0854932,455.762,423.444,0.0548438,577.668,204.657,0.543777,558.609,366.185,0.481317,448.402,473.357,0.672725,535.076,507.179,0.174913,511.563,502.754,0.152753,0,0,0,0,0,0,558.574,508.641,0.172111,0,0,0,0,0,0,476.275,131.218,0.815766,496.91,125.356,0.878592,0,0,0,546.808,134.198,0.928794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,474.852,144.408,0.89746,546.818,225.207,0.547056,521.825,239.888,0.362565,501.277,383.807,0.116834,0,0,0,576.18,204.659,0.533955,560.038,367.648,0.52155,451.38,473.405,0.688947,533.616,508.622,0.195111,511.58,502.773,0.170012,0,0,0,0,0,0,555.628,508.645,0.174673,0,0,0,0,0,0,474.872,132.647,0.662657,492.507,125.392,0.822948,0,0,0,545.408,134.149,0.942611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,473.392,144.398,0.874644,545.328,225.213,0.560796,517.445,241.361,0.388158,499.803,382.321,0.087587,0,0,0,571.805,204.65,0.548717,564.449,367.652,0.454239,463.137,477.819,0.628801,535.096,504.221,0.183659,510.107,498.36,0.163415,0,0,0,0,0,0,558.582,504.242,0.178606,0,0,0,0,0,0,474.818,132.662,0.591239,489.54,125.373,0.856858,0,0,0,545.271,134.211,0.915223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,473.37,144.372,0.863774,543.891,225.189,0.53679,515.985,239.9,0.384416,498.349,388.21,0.138326,473.371,469.001,0.159689,571.818,204.662,0.556278,568.876,366.173,0.481373,483.654,479.26,0.450563,545.337,499.835,0.202076,520.389,498.344,0.17983,0,0,0,0,0,0,568.845,502.769,0.197777,0,0,0,0,0,0,474.81,132.654,0.513964,488.095,125.382,0.885376,0,0,0,542.39,134.206,0.888523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,471.934,144.395,0.850855,543.872,222.259,0.543659,513.067,239.841,0.404218,491.014,397.03,0.055929,0,0,0,571.799,204.672,0.574695,576.172,357.389,0.485709,513.058,474.861,0.386623,535.084,498.344,0.146029,508.641,498.363,0.112294,0,0,0,0,0,0,562.981,502.758,0.152924,0,0,0,0,0,0,474.782,132.678,0.471275,488.033,125.391,0.892439,0,0,0,539.463,135.552,0.888208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,469,145.852,0.859924,543.876,219.336,0.559866,514.52,236.949,0.395028,0,0,0,0,0,0,570.333,204.59,0.587514,582.031,358.823,0.478621,510.141,496.895,0.432022,523.323,496.896,0.147303,488.098,493.955,0.136674,0,0,0,0,0,0,558.581,495.423,0.149819,0,0,0,0,0,0,473.407,132.679,0.435779,488.012,126.834,0.878959,0,0,0,538.023,135.606,0.888936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,467.548,145.875,0.867635,542.395,220.822,0.556717,511.6,238.427,0.419747,489.542,388.209,0.0521903,463.152,504.244,0.154096,570.326,204.625,0.589535,593.808,360.336,0.511058,521.846,502.763,0.572919,526.283,526.269,0.171734,489.541,536.543,0.119231,0,0,0,0,0,0,568.842,524.791,0.15282,0,0,0,0,0,0,473.363,134.086,0.379918,486.631,126.789,0.880559,0,0,0,537.986,135.593,0.898327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,468.986,145.885,0.873249,543.869,219.353,0.553798,514.504,236.94,0.403903,488.064,389.684,0.0584539,464.624,501.309,0.167807,570.326,204.615,0.581515,586.455,374.989,0.391549,530.687,510.097,0.535841,524.808,524.814,0.183135,483.66,523.316,0.154991,0,0,0,0,0,0,570.318,523.307,0.177472,0,0,0,0,0,0,473.355,134.129,0.403967,488.026,128.251,0.877466,0,0,0,537.993,135.648,0.884787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,471.903,145.903,0.889191,545.306,219.328,0.556912,516,234.008,0.38036,0,0,0,0,0,0,570.358,204.67,0.581272,590.896,348.568,0.434209,539.479,513.029,0.490274,533.617,507.171,0.158919,489.541,498.362,0.150369,0,0,0,0,0,0,576.188,502.765,0.189004,0,0,0,0,0,0,471.944,134.151,0.586179,488.08,129.71,0.885791,0,0,0,538.05,135.618,0.884864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,473.376,145.835,0.88805,542.394,219.333,0.583299,511.583,236.931,0.458325,0,0,0,0,0,0,571.78,204.592,0.601996,593.772,350.033,0.476144,545.378,510.062,0.53038,533.574,476.327,0.161202,496.877,477.792,0.149773,0,0,0,0,0,0,577.644,477.805,0.156932,0,0,0,0,0,0,473.348,134.115,0.622255,488.125,129.747,0.876865,0,0,0,539.499,135.672,0.863714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,474.789,145.828,0.897705,542.436,219.344,0.541817,511.59,236.935,0.396665,0,0,0,0,0,0,571.796,204.629,0.595391,593.839,358.849,0.451061,546.861,507.175,0.405027,533.594,474.865,0.169789,498.342,477.796,0.157707,0,0,0,0,0,0,573.264,477.796,0.151449,0,0,0,0,0,0,473.349,134.129,0.693118,489.524,129.73,0.859688,0,0,0,542.434,135.689,0.868358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,474.893,145.863,0.932107,540.924,220.776,0.562312,510.111,238.39,0.434099,0,0,0,0,0,0,571.775,204.614,0.615321,598.242,363.241,0.457067,548.277,508.629,0.423048,529.187,476.33,0.156332,493.945,480.741,0.146239,0,0,0,0,0,0,570.322,476.316,0.143147,0,0,0,0,0,0,473.363,134.121,0.814262,492.48,132.616,0.837032,0,0,0,543.856,137.097,0.858819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,476.337,145.818,0.914363,542.436,222.253,0.557265,511.58,238.433,0.422653,0,0,0,0,0,0,573.245,204.667,0.590172,596.761,358.84,0.495885,548.277,510.128,0.475169,527.718,477.791,0.161505,492.489,483.669,0.149804,0,0,0,0,0,0,568.844,477.797,0.140464,0,0,0,0,0,0,473.371,134.118,0.853942,496.851,129.758,0.853842,0,0,0,545.331,137.126,0.885454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,477.832,144.43,0.862475,542.402,222.276,0.554025,511.574,238.432,0.438317,0,0,0,0,0,0,571.786,206.067,0.583207,595.307,363.243,0.44489,548.28,501.322,0.43292,533.566,483.678,0.13528,489.545,496.887,0.124278,0,0,0,0,0,0,579.102,488.077,0.158774,0,0,0,0,0,0,474.802,134.148,0.885223,498.281,129.73,0.866342,0,0,0,545.353,140.032,0.876905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,479.249,145.864,0.87826,540.952,223.737,0.552272,510.122,239.9,0.428968,0,0,0,0,0,0,573.254,204.645,0.583853,595.322,367.663,0.454076,545.301,510.095,0.53713,532.114,492.485,0.138337,489.543,495.425,0.150722,0,0,0,0,0,0,579.103,501.291,0.157484,0,0,0,0,0,0,474.823,134.174,0.901226,498.341,129.764,0.885429,0,0,0,545.386,141.476,0.882844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,477.843,145.867,0.87376,543.904,222.272,0.548783,511.62,239.895,0.385419,0,0,0,0,0,0,573.27,204.664,0.566365,599.688,360.301,0.445125,546.829,508.629,0.397809,533.603,486.605,0.169209,492.492,492.488,0.155333,0,0,0,0,0,0,576.185,488.074,0.191303,0,0,0,0,0,0,474.836,135.554,0.90827,498.419,129.747,0.884201,0,0,0,545.395,141.508,0.883331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,480.765,145.837,0.850563,542.431,222.282,0.537308,511.546,239.871,0.390723,0,0,0,0,0,0,571.813,206.093,0.577369,595.312,367.635,0.431673,546.816,502.76,0.426881,532.132,493.952,0.117419,491.019,493.945,0.132251,0,0,0,0,0,0,577.666,504.233,0.147425,0,0,0,0,0,0,474.883,134.202,0.929924,499.811,129.714,0.884597,0,0,0,545.406,141.499,0.882925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,483.653,145.861,0.868948,543.872,222.282,0.564413,510.124,239.849,0.407402,0,0,0,0,0,0,576.185,206.132,0.563412,595.271,358.853,0.465428,549.766,507.151,0.440832,533.598,508.631,0.146833,489.568,501.3,0.150583,0,0,0,0,0,0,577.666,510.098,0.171217,0,0,0,0,0,0,474.92,135.574,0.948937,499.849,128.294,0.874238,0,0,0,546.796,141.499,0.864819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,485.088,145.842,0.874035,539.484,226.686,0.615267,508.602,242.838,0.455063,0,0,0,0,0,0,576.201,204.619,0.583791,598.214,366.191,0.400747,548.285,513.025,0.439279,530.666,495.422,0.156653,489.554,499.817,0.159433,0,0,0,0,0,0,574.73,499.822,0.159882,0,0,0,0,0,0,476.269,134.202,0.948588,499.878,129.721,0.861335,0,0,0,546.788,142.95,0.873495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,485.13,145.825,0.872098,539.469,226.629,0.581966,508.607,241.38,0.444275,0,0,0,0,0,0,577.649,204.629,0.596842,598.21,367.646,0.47375,546.867,513.035,0.422916,530.677,483.679,0.153626,492.469,488.076,0.135521,0,0,0,0,0,0,570.31,486.609,0.155746,0,0,0,0,0,0,476.318,134.173,0.948134,501.307,129.725,0.841721,0,0,0,546.836,144.409,0.883606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,486.643,144.443,0.898527,538.006,228.151,0.625035,504.229,245.779,0.438067,0,0,0,0,0,0,579.132,206.081,0.590151,601.177,367.641,0.407101,549.763,508.633,0.508473,529.197,493.955,0.141394,488.054,498.361,0.153924,0,0,0,0,0,0,573.252,495.421,0.155322,0,0,0,0,0,0,476.389,134.105,0.925278,505.726,126.796,0.828848,0,0,0,548.309,144.374,0.839573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1,488.068,144.442,0.899167,536.588,228.155,0.612027,504.224,244.275,0.435226,0,0,0,0,0,0,577.674,207.587,0.564791,598.204,366.185,0.492146,552.685,513.035,0.521368,523.346,499.829,0.114367,485.133,507.166,0.129234,0,0,0,0,0,0,576.204,520.377,0.14816,0,0,0,0,0,0,477.822,134.062,0.893723,508.62,125.368,0.870067,0,0,0,548.315,144.414,0.850901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
