,Distances,x,y
0,0.24746523738146975,0.002980012886003515,-0.24744729385359304
1,0.25707874437556527,-0.002037637660296356,-0.25707066896571956
2,0.28411948122343555,-0.005728301847425413,-0.28406172950367486
3,0.27235676165020933,-0.008559436944631363,-0.27222222843805355
4,0.41613159857138093,-0.015244407390201482,-0.4158522759020257
5,0.3868520052972912,-0.006027762206099477,-0.38680504144248445
6,0.39562043368177974,-0.018846781466313287,-0.39517126208129116
7,0.4046556527555761,-0.017066937846846878,-0.40429558115266756
8,0.39041289631067994,-0.03502408224184417,-0.3888387111243044
9,0.31554106548941613,-0.0336186682780664,-0.3137450384522524
10,0.3544903805601724,-0.025704831314912375,-0.3535571970088684
11,0.2899757935275013,-0.03976678739761678,-0.2872360761672823
12,0.30133659088392545,-0.054904912315321734,-0.29629240896316106
13,0.28514135787641165,-0.030405196343396834,-0.2835156397924519
14,0.3064190881363101,-0.05908486565030206,-0.3006686485574669
15,0.3378815167695592,-0.039461957283272696,-0.3355691781166308
16,0.3115502828214473,-0.04015573924167977,-0.3089516067802173
17,0.32606531030872415,-0.04412853030556466,-0.3230654104044496
18,0.306715825017749,-0.011423811831703368,-0.3065030078801059
19,0.32671202244268993,-0.029060952245491347,-0.3254169735326939
20,0.3226836159267857,-0.01403314805743532,-0.32237832858798593
21,0.2878298101439778,-0.0372653667608522,-0.28540723895461634
22,0.2945313205123472,-0.022115279134375766,-0.29369986923993624
23,0.28641399476297874,-0.013712043546401546,-0.286085575060801
24,0.25176409415998746,0.0007884104739897244,-0.2517628596857041
25,0.2572151580908648,-0.005371720974151062,-0.25715906004938743
26,0.24733376684589192,-0.03598079381689282,-0.24470262503390575
27,0.29222447224285997,-0.017128991379014205,-0.29172202493462107
28,0.31389872186672657,-0.016390574876228442,-0.31347050362799894
29,0.32231768829995894,-0.013189337320302748,-0.3220477194020798
30,0.3068413962522485,-0.02293679637316292,-0.30598291753979573
31,0.34465153031844664,0.0023915729446793528,-0.34464323253140694
32,0.36433370657015524,-0.07299742891770433,-0.35694596946113943
33,0.3602810806929689,-0.021164911270984577,-0.3596588712046248
34,0.32522994427804347,-0.031486934383573084,-0.32370216189921225
35,0.31224975338381916,-0.04734564439194659,-0.3086394311253298
36,0.30675429688189415,-0.0495512311620263,-0.30272574080482934
37,0.3235449510893603,-0.055138795333388405,-0.3188119330022
38,0.33666172644887354,-0.04026905552366154,-0.3342447026098819
39,0.28054420950597675,-0.021489423562084536,-0.2797199638250776
40,0.30472876478139815,-0.014793543715599978,-0.3043694648770328
41,0.2880484337805334,0.00631376829109776,-0.28797922934368836
42,0.29133501385701527,-0.010214445566099453,-0.2911558953564988
43,0.29304702458807563,-0.0036828735644765112,-0.2930238813855149
44,0.2940908509729594,-0.01934891016513614,-0.2934536561391269
45,0.31846765048933806,0.0004239297376651644,-0.3184673683311631
46,0.25077181871224796,0.012197856341303576,-0.25047498350319436
47,0.27874014266780395,-0.004031252066954808,-0.2787109903488565
48,0.2824320075376331,0.025551377154334882,-0.28127382744801294
49,0.28260865862282153,0.023579667134678396,-0.2816232469566535
50,0.30931079659067595,0.027982369449295462,-0.30804245793000945
51,0.314511854030174,0.030129675011996978,-0.3130653430342761
52,0.32055495481239216,0.02380406480957799,-0.3196699009186135
53,0.2933945374288128,0.036687366171637974,-0.2910917239573382
54,0.42099843926003366,0.1318611613770876,-0.399815357358456
55,0.3564298762545879,-0.012852180508718329,-0.3561980883483685
56,0.3207996607420087,-0.0046276035424224525,-0.3207662819213423
57,0.3168352329729893,0.0013220563549948394,-0.31683247469292447
58,0.3097284509924238,-0.002439156355269935,-0.309718846488942
59,0.3112136016312711,-0.019930756650301047,-0.3105747426621392
60,0.3094853080291985,-0.01290735934742249,-0.30921603444938683
61,0.298774257842554,-0.008663667120420299,-0.2986486196542611
62,0.2772344194624003,-0.021552048605856244,-0.2763954278484811
63,0.295054142304133,-0.020385212460863444,-0.29434909546956833
64,0.3184462921976609,0.009663305196061015,-0.31829964113571635
65,0.2979211020259048,-0.007863659444263474,-0.29781730287623354
66,0.2964477634192588,-0.0031825423120985636,-0.29643067968871334
