,Distances,x,y
0,0.12192728306941554,-0.11543255200920667,-0.0392630652564364
1,0.13829483966374165,-0.1296473926662329,-0.048135395006872354
2,0.14199995340607935,-0.13212088178665415,-0.05203901770062218
3,0.1443457139351095,-0.13335404179836777,-0.05524839063244876
4,0.14968672989499757,-0.14062270366912463,-0.0512969036048329
5,0.15711851213632133,-0.1451494423397533,-0.060148701103099375
6,0.16281967457809238,-0.1506321710269978,-0.06180772994868183
7,0.1679933426257666,-0.15623531637892,-0.06174373719298975
8,0.1693131846973743,-0.15728780993718194,-0.06266976430091402
9,0.17401800153539645,-0.1581935615925301,-0.07250559929442435
10,0.17644073258779078,-0.16237808238389073,-0.0690267374098377
11,0.17972550418098132,-0.16366190352871224,-0.0742700355895056
12,0.1818082150620266,-0.16542103980213624,-0.0754327956184853
13,0.20155817658467784,-0.17438016231191164,-0.10108045083106587
14,0.1902739093000402,-0.16059238692353447,-0.10205021226103218
15,0.18669469674995928,-0.1489499705068478,-0.1125558353910113
16,0.21888109357522773,-0.17763176741421774,-0.12789014164504178
17,0.23003911861774748,-0.17108251511799613,-0.15378156298897058
18,0.2370324274465491,-0.16792618619014787,-0.1672876793216863
19,0.26028310751263356,-0.1425877036577731,-0.2177522510148546
20,0.34781855991979793,-0.17947187008876372,-0.29793891734972117
21,0.4232325037568727,-0.18964421798184022,-0.37836599057310577
22,0.4366120921716514,-0.19817695744072208,-0.38904500070049075
23,0.4356309799055266,-0.2339579707439598,-0.36747519450817057
24,0.4471456380723813,-0.26569321912563704,-0.3596475148778498
25,0.42495037402799585,-0.2882145444989444,-0.3122742332082485
26,0.40356137268251396,-0.2902665492612373,-0.2803695987466698
27,0.39108669387452616,-0.30411200165079466,-0.24589569450816826
28,0.40405647063781375,-0.32608870413496605,-0.23859544945338967
29,0.37359378189217846,-0.35172443666206976,-0.1259453632463311
30,0.35256716154221285,-0.3433460498787745,-0.08010676270187753
31,0.362681350494198,-0.3557649908674268,-0.07049137017674564
32,0.34991224697767925,-0.3431567483036356,-0.06842533652561536
33,0.34845566894486124,-0.32636026874085383,-0.1221078548137195
34,0.2993358895335676,-0.24950378869653303,-0.16537785277638592
35,0.23349154049384543,-0.125205797279773,-0.19708325096193602
36,0.2151119917783177,-0.036378501228338266,-0.21201361667405894
37,0.23809838492369823,-0.02234969388578476,-0.237047109424446
38,0.28149804003710005,-0.014410729349830075,-0.2811289338085547
39,0.3019677080292731,-0.011526418328196177,-0.3017476402111137
40,0.29576136147374243,-0.02201804148159842,-0.29494065299669414
41,0.31441966997345905,-0.014181325085213187,-0.3140996957735655
42,0.3046840722150231,-0.024840388292174838,-0.303669786068722
43,0.3214504452477516,-0.03553645910646671,-0.31948012273716214
