people/person_id/0,people/pose_keypoints_2d/0,people/pose_keypoints_2d/1,people/pose_keypoints_2d/2,people/pose_keypoints_2d/3,people/pose_keypoints_2d/4,people/pose_keypoints_2d/5,people/pose_keypoints_2d/6,people/pose_keypoints_2d/7,people/pose_keypoints_2d/8,people/pose_keypoints_2d/9,people/pose_keypoints_2d/10,people/pose_keypoints_2d/11,people/pose_keypoints_2d/12,people/pose_keypoints_2d/13,people/pose_keypoints_2d/14,people/pose_keypoints_2d/15,people/pose_keypoints_2d/16,people/pose_keypoints_2d/17,people/pose_keypoints_2d/18,people/pose_keypoints_2d/19,people/pose_keypoints_2d/20,people/pose_keypoints_2d/21,people/pose_keypoints_2d/22,people/pose_keypoints_2d/23,people/pose_keypoints_2d/24,people/pose_keypoints_2d/25,people/pose_keypoints_2d/26,people/pose_keypoints_2d/27,people/pose_keypoints_2d/28,people/pose_keypoints_2d/29,people/pose_keypoints_2d/30,people/pose_keypoints_2d/31,people/pose_keypoints_2d/32,people/pose_keypoints_2d/33,people/pose_keypoints_2d/34,people/pose_keypoints_2d/35,people/pose_keypoints_2d/36,people/pose_keypoints_2d/37,people/pose_keypoints_2d/38,people/pose_keypoints_2d/39,people/pose_keypoints_2d/40,people/pose_keypoints_2d/41,people/pose_keypoints_2d/42,people/pose_keypoints_2d/43,people/pose_keypoints_2d/44,people/pose_keypoints_2d/45,people/pose_keypoints_2d/46,people/pose_keypoints_2d/47,people/pose_keypoints_2d/48,people/pose_keypoints_2d/49,people/pose_keypoints_2d/50,people/pose_keypoints_2d/51,people/pose_keypoints_2d/52,people/pose_keypoints_2d/53,people/pose_keypoints_2d/54,people/pose_keypoints_2d/55,people/pose_keypoints_2d/56,people/pose_keypoints_2d/57,people/pose_keypoints_2d/58,people/pose_keypoints_2d/59,people/pose_keypoints_2d/60,people/pose_keypoints_2d/61,people/pose_keypoints_2d/62,people/pose_keypoints_2d/63,people/pose_keypoints_2d/64,people/pose_keypoints_2d/65,people/pose_keypoints_2d/66,people/pose_keypoints_2d/67,people/pose_keypoints_2d/68,people/pose_keypoints_2d/69,people/pose_keypoints_2d/70,people/pose_keypoints_2d/71,people/pose_keypoints_2d/72,people/pose_keypoints_2d/73,people/pose_keypoints_2d/74,time
-1,499.803,129.755,0.861028,491.019,231.103,0.732792,404.316,217.914,0.686447,373.507,338.289,0.696772,363.24,461.645,0.703835,580.628,244.267,0.64301,608.479,380.882,0.762624,643.76,508.597,0.714177,474.902,476.337,0.398302,426.397,474.846,0.381753,0,0,0,0,0,0,524.776,482.201,0.32879,0,0,0,0,0,0,486.53,110.699,0.905465,520.41,113.563,0.895249,463.124,122.365,0.926242,545.29,129.751,0.874706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-1,499.839,131.173,0.858589,493.959,231.077,0.731317,404.377,217.891,0.703325,375.008,335.394,0.738344,364.72,454.333,0.644333,582.058,244.298,0.645559,608.491,380.912,0.749991,645.223,505.689,0.709922,476.304,474.866,0.421723,426.406,473.375,0.391001,0,0,0,0,0,0,524.829,477.79,0.349697,0,0,0,0,0,0,486.57,112.067,0.91995,521.786,113.578,0.898679,463.147,122.418,0.930203,545.307,131.181,0.884168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1
-1,499.871,128.287,0.851904,493.931,231.077,0.728617,404.387,219.306,0.691122,374.983,339.73,0.703829,364.708,463.089,0.707077,582.038,244.284,0.64567,608.512,380.912,0.752315,645.221,507.17,0.72059,474.866,474.852,0.408445,426.358,473.382,0.380561,0,0,0,0,0,0,523.331,479.267,0.342102,0,0,0,0,0,0,486.626,112.065,0.9401,521.798,113.57,0.905384,464.519,122.447,0.93721,545.299,129.76,0.880052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2
-1,499.893,129.728,0.848441,492.506,231.049,0.747378,404.387,217.913,0.703973,375.014,336.831,0.706304,364.695,463.087,0.684092,580.636,242.838,0.652951,609.948,382.288,0.760062,645.199,505.708,0.713215,474.812,476.313,0.418954,422.003,471.929,0.369282,0,0,0,0,0,0,523.38,480.738,0.34924,0,0,0,0,0,0,486.633,112.069,0.945926,521.811,113.554,0.912886,464.547,123.837,0.94844,545.272,132.638,0.886005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3
-1,499.888,128.272,0.851709,493.936,231.054,0.746764,404.407,219.309,0.695525,375.017,338.264,0.682641,364.714,463.157,0.7144,580.622,242.831,0.6571,608.507,382.336,0.761384,642.332,505.723,0.743453,474.835,476.336,0.409441,423.45,474.854,0.365768,0,0,0,0,0,0,523.378,480.726,0.340647,0,0,0,0,0,0,486.615,112.051,0.944931,521.803,112.189,0.916775,464.552,123.857,0.941409,543.88,131.226,0.867031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4
-1,501.276,126.819,0.849292,493.952,231.06,0.747766,405.788,219.317,0.697685,374.975,341.212,0.697803,364.698,463.108,0.708269,582.022,242.803,0.673997,607.016,380.81,0.761298,640.89,507.138,0.75999,474.908,473.373,0.418032,426.356,470.445,0.391525,0,0,0,0,0,0,524.814,476.323,0.348273,0,0,0,0,0,0,486.634,112.072,0.945216,521.822,113.557,0.915459,464.574,123.891,0.938302,543.843,132.635,0.864399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5
-1,499.906,126.802,0.852234,491.049,231.046,0.747553,404.406,219.335,0.693572,375.009,341.207,0.697413,363.254,463.151,0.701002,580.589,241.416,0.670391,605.612,379.419,0.775706,640.81,504.212,0.774717,476.31,471.92,0.433441,427.802,468.996,0.41529,0,0,0,0,0,0,524.82,476.321,0.36004,0,0,0,0,0,0,486.621,112.063,0.94877,521.806,113.562,0.910881,464.549,123.917,0.92745,542.409,132.661,0.857949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6
-1,499.903,125.374,0.865837,491.043,231.063,0.750843,405.796,219.351,0.683807,374.984,341.21,0.70722,363.271,464.551,0.716945,580.573,241.387,0.678586,605.544,379.36,0.760642,639.32,502.79,0.754476,476.355,470.45,0.428051,427.834,467.511,0.440236,0,0,0,0,0,0,527.724,474.849,0.360196,0,0,0,0,0,0,486.611,112.058,0.94623,521.796,113.564,0.910479,464.539,123.93,0.919478,540.95,132.662,0.854022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7
-1,499.867,125.333,0.887021,491.05,229.678,0.757409,405.798,219.337,0.692787,375.013,338.295,0.692058,364.731,463.152,0.707008,580.567,241.366,0.693844,604.145,379.416,0.785921,636.429,501.307,0.766241,476.313,471.929,0.404307,426.386,468.996,0.381739,0,0,0,0,0,0,526.278,476.32,0.333247,0,0,0,0,0,0,486.558,112.067,0.942639,520.354,112.194,0.899978,464.521,125.331,0.899805,538.046,132.698,0.858779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8
-1,499.832,125.343,0.893258,492.467,231.072,0.750961,405.847,220.787,0.669269,375.011,339.76,0.677584,364.713,464.553,0.713343,579.127,241.382,0.681425,604.102,379.406,0.776071,634.928,501.281,0.75295,476.312,470.459,0.420455,426.402,467.514,0.399491,0,0,0,0,0,0,526.272,473.402,0.358773,0,0,0,0,0,0,485.152,112.071,0.922955,518.917,112.183,0.88552,463.151,126.782,0.879101,537.997,134.079,0.866975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9
